inlet_temperature_c,inlet_pressure_bar_abs,outlet_co_conversion_pct,outlet_methane_yield_pct,peak_temperature_c,outlet_pressure_bar_abs,status,terminal_event,solver_function_evaluations,message
317.5,6.6,98.03478723063527,92.2816050888,526.0483334727619,6.556401157672397,completed,,624,The solver successfully reached the end of the integration interval.
325.0,6.6,97.76480116759862,91.66104007308007,532.1382146329474,6.55600582973021,completed,,613,The solver successfully reached the end of the integration interval.
332.5,6.6,97.46662421782976,91.01333805790604,538.1071589156958,6.555623968669267,completed,,599,The solver successfully reached the end of the integration interval.
340.0,6.6,97.13908871410663,90.34002751393983,543.9640300064335,6.555253278278251,completed,,591,The solver successfully reached the end of the integration interval.
347.5,6.6,96.78111149066773,89.64248277067126,549.7189456954294,6.554891952056292,completed,,564,The solver successfully reached the end of the integration interval.
350.0,6.6,96.65484724861507,89.4047988319278,551.6177901232352,6.554773334307881,completed,,561,The solver successfully reached the end of the integration interval.
355.0,6.6,96.39170440429027,88.92193359017396,555.3820577128437,6.554538557303251,completed,,583,The solver successfully reached the end of the integration interval.
362.5,6.6,95.9699847491825,88.17948049330862,560.9574470670958,6.5541919483185955,completed,,588,The solver successfully reached the end of the integration interval.
370.0,6.6,95.51518508196341,87.416111420162,566.449627587677,6.553851200896578,completed,,550,The solver successfully reached the end of the integration interval.
377.5,6.6,95.02665836216437,86.63271539553082,571.8708479385019,6.553515579866845,completed,,577,The solver successfully reached the end of the integration interval.
385.0,6.6,94.50389275979009,85.83011082229976,577.2238461789211,6.5531844327106725,completed,,561,The solver successfully reached the end of the integration interval.
392.5,6.6,93.9465048100097,85.0090430255452,582.5098526723934,6.552857262678194,completed,,572,The solver successfully reached the end of the integration interval.
400.0,6.6,93.35424981057552,84.17020933737433,587.7271330047781,6.552533638633875,completed,,574,The solver successfully reached the end of the integration interval.
250.0,7.3,99.4246996070767,96.24924499432555,466.727829124806,7.264984811174911,completed,,653,The solver successfully reached the end of the integration interval.
257.5,7.3,99.40361036935711,96.33789884887719,473.87163044016734,7.264268962541652,completed,,669,The solver successfully reached the end of the integration interval.
265.0,7.3,99.33896029296609,96.16252738549571,481.02511703478876,7.263639352080735,completed,,672,The solver successfully reached the end of the integration interval.
272.5,7.3,99.24368720849532,95.83921535806957,488.1093974958451,7.263079038279642,completed,,698,The solver successfully reached the end of the integration interval.
280.0,7.3,99.1260704407856,95.44250876994063,495.0748631693358,7.262573292825695,completed,,701,The solver successfully reached the end of the integration interval.
287.5,7.3,98.98868598623052,95.00200137122792,501.89544566089967,7.262110057925813,completed,,668,The solver successfully reached the end of the integration interval.
295.0,7.3,98.83102010115888,94.52535254324226,508.56169329911177,7.261680000710761,completed,,654,The solver successfully reached the end of the integration interval.
302.5,7.3,98.65176885622712,94.01504444269865,515.0752391983825,7.261276060170411,completed,,663,The solver successfully reached the end of the integration interval.
310.0,7.3,98.44955102576976,93.4729611328777,521.4427116008826,7.260892892738121,completed,,649,The solver successfully reached the end of the integration interval.
317.5,7.3,98.22301112521971,92.90088999478661,527.674852646711,7.26052642716394,completed,,630,The solver successfully reached the end of the integration interval.
325.0,7.3,97.97083692641992,92.30051439163184,533.7815861173824,7.260173538106447,completed,,620,The solver successfully reached the end of the integration interval.
332.5,7.3,97.69176981766367,91.67339132951874,539.7727973945863,7.259831807842689,completed,,612,The solver successfully reached the end of the integration interval.
340.0,7.3,97.38461707088196,91.02094194412008,545.6596272754406,7.25949935143903,completed,,598,The solver successfully reached the end of the integration interval.
347.5,7.3,97.04826272197728,90.34445157920821,551.4487607807874,7.2591746877410985,completed,,571,The solver successfully reached the end of the integration interval.
350.0,7.3,96.92947460522512,90.11381577063824,553.355252632932,7.259067988000832,completed,,586,The solver successfully reached the end of the integration interval.
355.0,7.3,96.6816779229221,89.64507714422952,557.1467001061998,7.2588566431974115,completed,,567,The solver successfully reached the end of the integration interval.
362.5,7.3,96.28393246685353,88.92385897468736,562.7625178215928,7.258544280228883,completed,,576,The solver successfully reached the end of the integration interval.
370.0,7.3,95.85420301762572,88.18173474416793,568.2997645424637,7.258236842965193,completed,,562,The solver successfully reached the end of the integration interval.
377.5,7.3,95.3917808772604,87.41955240660964,573.7606962177791,7.257933732029917,completed,,580,The solver successfully reached the end of the integration interval.
385.0,7.3,94.89608456120018,86.63809362095995,579.1528814802521,7.257634410981508,completed,,577,The solver successfully reached the end of the integration interval.
392.5,7.3,94.36665669860372,85.83807327760948,584.4872477010039,7.257338475190242,completed,,566,The solver successfully reached the end of the integration interval.
400.0,7.3,93.80317310962536,85.02016120908037,589.762103744081,7.257045571926813,completed,,559,The solver successfully reached the end of the integration interval.
250.0,8.0,99.52785990406936,96.88817364674853,468.2861894784262,7.967899817672798,completed,,699,The solver successfully reached the end of the integration interval.
257.5,8.0,99.49260966651403,96.84477588329531,475.3956690604582,7.967268823933746,completed,,699,The solver successfully reached the end of the integration interval.
265.0,8.0,99.42449252587575,96.61041743854267,482.51062799854583,7.966713883654754,completed,,719,The solver successfully reached the end of the integration interval.
272.5,8.0,99.3333545609841,96.2769143989185,489.5586802567402,7.966218867680325,completed,,722,The solver successfully reached the end of the integration interval.
280.0,8.0,99.22379666114209,95.89065294303195,496.4944182287136,7.965770402127984,completed,,709,The solver successfully reached the end of the integration interval.
287.5,8.0,99.09628530945895,95.4661104518582,503.29438332737766,7.965357986933728,completed,,691,The solver successfully reached the end of the integration interval.
295.0,8.0,98.94972532543936,95.00686890978984,509.94948566139067,7.964973661078507,completed,,687,The solver successfully reached the end of the integration interval.
302.5,8.0,98.78274376775643,94.51474492330853,516.4618106286885,7.96461143699465,completed,,669,The solver successfully reached the end of the integration interval.
310.0,8.0,98.59395984991892,93.99142509928535,522.8366918194112,7.964266791791564,completed,,661,The solver successfully reached the end of the integration interval.
317.5,8.0,98.38201903324503,93.43855046169564,529.0828787594086,7.963936284790962,completed,,644,The solver successfully reached the end of the integration interval.
325.0,8.0,98.1456027768999,92.85768380744207,535.2111590885299,7.963617278780516,completed,,626,The solver successfully reached the end of the integration interval.
332.5,8.0,97.88344268173016,92.25028320419078,541.2277271442025,7.963307736702456,completed,,609,The solver successfully reached the end of the integration interval.
340.0,8.0,97.59432864959979,91.61769013148128,547.1462122375813,7.963006072619611,completed,,591,The solver successfully reached the end of the integration interval.
347.5,8.0,97.27712129800081,90.96112597613279,552.9683764230251,7.962711041808061,completed,,577,The solver successfully reached the end of the integration interval.
350.0,8.0,97.16495691928527,90.73713867379176,554.890024879788,7.96261399579546,completed,,577,The solver successfully reached the end of the integration interval.
355.0,8.0,96.93076155558337,90.28169701150756,558.7025891760752,7.962421659207507,completed,,570,The solver successfully reached the end of the integration interval.
362.5,8.0,96.55428083373906,89.58040254468239,564.3584212462829,7.96213713851884,completed,,576,The solver successfully reached the end of the integration interval.
370.0,8.0,96.14681057702622,88.85814517591419,569.9330667923679,7.961856860397918,completed,,575,The solver successfully reached the end of the integration interval.
377.5,8.0,95.70759576266215,88.11575296406917,575.4420021587366,7.96158028216045,completed,,578,The solver successfully reached the end of the integration interval.
385.0,8.0,95.23599367370423,87.35397747249341,580.8800755013006,7.96130699419319,completed,,567,The solver successfully reached the end of the integration interval.
392.5,8.0,94.73148584660885,86.57351596543525,586.246270415884,7.961036644960255,completed,,573,The solver successfully reached the end of the integration interval.
400.0,8.0,94.19368119833261,85.77502055530904,591.5688919027992,7.960768939044646,completed,,572,The solver successfully reached the end of the integration interval.
250.0,8.7,99.60267639386234,97.35762435884044,469.59780692370066,8.670370909204914,completed,,714,The solver successfully reached the end of the integration interval.
257.5,8.7,99.56027974663527,97.23463606621948,476.67954764478054,8.66980748933608,completed,,720,The solver successfully reached the end of the integration interval.
265.0,8.7,99.49284229787708,96.97524503148922,483.76595573891757,8.669311599255435,completed,,733,The solver successfully reached the end of the integration interval.
272.5,8.7,99.40714285113947,96.64603306193197,490.78894779097936,8.668868141674855,completed,,736,The solver successfully reached the end of the integration interval.
280.0,8.7,99.30526432106159,96.2739357028592,497.7060766860419,8.668465065999769,completed,,729,The solver successfully reached the end of the integration interval.
287.5,8.7,99.18665360490822,95.8659347711669,504.4956057671793,8.668093156367005,completed,,698,The solver successfully reached the end of the integration interval.
295.0,8.7,99.05002546780224,95.42407440522757,511.1488955499001,8.667745499489811,completed,,680,The solver successfully reached the end of the integration interval.
302.5,8.7,98.89400006934629,94.94988118710737,517.6670182597123,8.667416913398526,completed,,686,The solver successfully reached the end of the integration interval.
310.0,8.7,98.71720369533222,94.44488749139337,524.0548083016781,8.667103491504932,completed,,662,The solver successfully reached the end of the integration interval.
317.5,8.7,98.51828490291162,93.91061085088356,530.3203420188653,8.666802267415202,completed,,647,The solver successfully reached the end of the integration interval.
325.0,8.7,98.29592637055607,93.34851414650457,536.4709857458954,8.666510971304152,completed,,630,The solver successfully reached the end of the integration interval.
332.5,8.7,98.04885347232367,92.75997743217064,542.5161055735178,8.666227852644553,completed,,619,The solver successfully reached the end of the integration interval.
340.0,8.7,97.77584523433973,92.14628117065762,548.4645906389768,8.66595155047212,completed,,617,The solver successfully reached the end of the integration interval.
347.5,8.7,97.4757443815616,91.50860007688073,554.3219615486333,8.665680997967009,completed,,594,The solver successfully reached the end of the integration interval.
350.0,8.7,97.36950090597371,91.29089766125657,556.2538282758765,8.665591940383752,completed,,587,The solver successfully reached the end of the integration interval.
355.0,8.7,97.14746773505895,90.84800178400637,560.0897947362657,8.66541536387509,completed,,606,The solver successfully reached the end of the integration interval.
362.5,8.7,96.79002016592018,90.16546407765547,565.7802891975923,8.665153952030483,completed,,605,The solver successfully reached the end of the integration interval.
370.0,8.7,96.40249717341128,89.46186774185735,571.4006957149167,8.664896232795405,completed,,598,The solver successfully reached the end of the integration interval.
377.5,8.7,95.98409901192105,88.73801896509934,576.9449671543955,8.66464176630527,completed,,582,The solver successfully reached the end of the integration interval.
385.0,8.7,95.53413690257464,87.99465816226584,582.4250144447915,8.664390191320187,completed,,580,The solver successfully reached the end of the integration interval.
392.5,8.7,95.0520395531575,87.23247057515128,587.8291468550817,8.664141207813195,completed,,567,The solver successfully reached the end of the integration interval.
400.0,8.7,94.53735819455228,86.45209730808845,593.1941215846697,8.66389456363424,completed,,585,The solver successfully reached the end of the integration interval.
250.0,9.399999999999999,99.65897687644846,97.71396849927012,470.71493873587997,9.372491729211653,completed,,734,The solver successfully reached the end of the integration interval.
257.5,9.399999999999999,99.6137610124461,97.54652193634274,477.77492342359005,9.371983096387833,completed,,763,The solver successfully reached the end of the integration interval.
265.0,9.399999999999999,99.54902474993234,97.28087140602646,484.84058466260194,9.37153489032852,completed,,734,The solver successfully reached the end of the integration interval.
272.5,9.399999999999999,99.46897598821724,96.96218530521159,491.84714043024496,9.371133105562942,completed,,739,The solver successfully reached the end of the integration interval.
280.0,9.399999999999999,99.37415921017877,96.60536490719652,498.7542834939451,9.37076687348949,completed,,732,The solver successfully reached the end of the integration interval.
287.5,9.399999999999999,99.26356927502665,96.21387264434814,505.5407187333964,9.370428014459137,completed,,724,The solver successfully reached the end of the integration interval.
295.0,9.399999999999999,99.13586875253544,95.78911863137239,512.1979998307393,9.370110430012096,completed,,710,The solver successfully reached the end of the integration interval.
302.5,9.399999999999999,98.98968620040407,95.33243902955843,518.7268919933563,9.369809561531719,completed,,676,The solver successfully reached the end of the integration interval.
310.0,9.399999999999999,98.82365757469888,94.84522969657048,525.1311684829334,9.369521979763313,completed,,687,The solver successfully reached the end of the integration interval.
317.5,9.399999999999999,98.63643817322966,94.3288995529045,531.416876160217,9.369245085827963,completed,,663,The solver successfully reached the end of the integration interval.
325.0,9.399999999999999,98.42671256133903,93.78482657429741,537.593719142139,9.368976894602932,completed,,649,The solver successfully reached the end of the integration interval.
332.5,9.399999999999999,98.19320389702351,93.21432595614925,543.6687984733625,9.368715877489803,completed,,622,The solver successfully reached the end of the integration interval.
340.0,9.399999999999999,97.93468493853375,92.6186296637526,549.6473663518143,9.368460847679653,completed,,614,The solver successfully reached the end of the integration interval.
347.5,9.399999999999999,97.64998624940507,91.99887710765888,555.536720358326,9.36821087602369,completed,,601,The solver successfully reached the end of the integration interval.
350.0,9.399999999999999,97.54907663749376,91.7871304561196,557.481542894754,9.368128544691823,completed,,619,The solver successfully reached the end of the integration interval.
355.0,9.399999999999999,97.33800655023053,91.35611101324524,561.3427238779133,9.367965240039169,completed,,628,The solver successfully reached the end of the integration interval.
362.5,9.399999999999999,96.99772728149172,90.69129020071311,567.070508974588,9.367723333233375,completed,,599,The solver successfully reached the end of the integration interval.
370.0,9.399999999999999,96.62821491192547,90.005282940345,572.7219542373113,9.36748469632933,completed,,601,The solver successfully reached the end of the integration interval.
377.5,9.399999999999999,96.22863493114755,89.29888592499063,578.3052337063807,9.367248947594437,completed,,607,The solver successfully reached the end of the integration interval.
385.0,9.399999999999999,95.79825827161127,88.57283173461249,583.823808221583,9.367015773689738,completed,,581,The solver successfully reached the end of the integration interval.
392.5,9.399999999999999,95.33646848108829,87.82779960298022,589.2726448237632,9.366784914459558,completed,,574,The solver successfully reached the end of the integration interval.
400.0,9.399999999999999,94.842766832446,87.06442432052562,594.657640459868,9.36655615124218,completed,,585,The solver successfully reached the end of the integration interval.
250.0,10.1,99.70275464674741,97.99302421806473,471.6762056751819,10.074331398477428,completed,,764,The solver successfully reached the end of the integration interval.
257.5,10.1,99.65729705800912,97.8036737138948,478.7197484082027,10.073867913276121,completed,,773,The solver successfully reached the end of the integration interval.
265.0,10.1,99.59611127171102,97.54160578662766,485.7709237430256,10.073458934563009,completed,,770,The solver successfully reached the end of the integration interval.
272.5,10.1,99.52148576244231,97.23588927008267,492.7675039781766,10.073091509002102,completed,,763,The solver successfully reached the end of the integration interval.
280.0,10.1,99.43309814445784,96.8944798449144,499.67058871588995,10.072755782572813,completed,,736,The solver successfully reached the end of the integration interval.
287.5,10.1,99.32975832850745,96.5192004716944,506.45936280013666,10.072444413256747,completed,,728,The solver successfully reached the end of the integration interval.
295.0,10.1,99.21012276032938,96.11113521441514,513.1250959087602,10.072151950269383,completed,,707,The solver successfully reached the end of the integration interval.
302.5,10.1,99.07283256415874,95.67145894507411,519.6681300524473,10.071874329880867,completed,,693,The solver successfully reached the end of the integration interval.
310.0,10.1,98.9165338527028,95.20144189245734,526.0899733071409,10.071608501951788,completed,,688,The solver successfully reached the end of the integration interval.
317.5,10.1,98.73989056746552,94.70239280913187,532.3998194951029,10.071352159470564,completed,,674,The solver successfully reached the end of the integration interval.
325.0,10.1,98.54159057172639,94.17561475938284,538.6029400065859,10.071103543300103,completed,,656,The solver successfully reached the end of the integration interval.
332.5,10.1,98.320358399003,93.62236619892929,544.7057220729487,10.070861300875109,completed,,632,The solver successfully reached the end of the integration interval.
340.0,10.1,98.07496100158237,93.04383675784652,550.7134864384556,10.070624392968519,completed,,644,The solver successfully reached the end of the integration interval.
347.5,10.1,97.80422279279165,92.4411431139341,556.6353469605426,10.070391980877892,completed,,630,The solver successfully reached the end of the integration interval.
350.0,10.1,97.70815072942644,92.23505469216396,558.589376651766,10.070315395305837,completed,,630,The solver successfully reached the end of the integration interval.
355.0,10.1,97.50702927981878,91.8153091116846,562.47295647994,10.070163426707477,completed,,616,The solver successfully reached the end of the integration interval.
362.5,10.1,97.18234083487486,91.16727694992156,568.2389416393388,10.069938215545754,completed,,612,The solver successfully reached the end of the integration interval.
370.0,10.1,96.82920096524094,90.49791002267239,573.925973649565,10.069715933678811,completed,,611,The solver successfully reached the end of the integration interval.
377.5,10.1,96.4467460716569,89.8080003825694,579.5466565762898,10.069496245332784,completed,,576,The solver successfully reached the end of the integration interval.
385.0,10.1,96.03421283892136,89.09827793626125,585.0944633527744,10.069278875048155,completed,,624,The solver successfully reached the end of the integration interval.
392.5,10.1,95.59094573300038,88.36941936267903,590.5904370857191,10.069063594210096,completed,,574,The solver successfully reached the end of the integration interval.
400.0,10.1,95.11640270076599,87.62205751662427,596.0195474948256,10.068850210701095,completed,,567,The solver successfully reached the end of the integration interval.
250.0,10.799999999999999,99.73777248212843,98.21778536438266,472.51087812758317,10.775942041313328,completed,,768,The solver successfully reached the end of the integration interval.
257.5,10.799999999999999,99.69352652661073,98.02042382691953,479.5420962591496,10.775516311129024,completed,,781,The solver successfully reached the end of the integration interval.
265.0,10.799999999999999,99.636128730475,97.76679419772411,486.58379895449445,10.775140133697844,completed,,777,The solver successfully reached the end of the integration interval.
272.5,10.799999999999999,99.56654917033046,97.4747957624168,493.57534018405477,10.774801519132671,completed,,773,The solver successfully reached the end of the integration interval.
280.0,10.799999999999999,99.48400699402868,97.1485361300808,500.47910097900456,10.774491471819962,completed,,755,The solver successfully reached the end of the integration interval.
287.5,10.799999999999999,99.3872451430441,96.78903586819546,507.2741412016237,10.77420333441644,completed,,738,The solver successfully reached the end of the integration interval.
295.0,10.799999999999999,99.27492868898653,96.3971568052737,513.9517545719846,10.773932181673052,completed,,723,The solver successfully reached the end of the integration interval.
302.5,10.799999999999999,99.14571222296972,95.97392330699297,520.5099860286192,10.77367435123874,completed,,706,The solver successfully reached the end of the integration interval.
310.0,10.799999999999999,98.99825301280455,95.52048572202258,526.9529604352074,10.773427100439251,completed,,682,The solver successfully reached the end of the integration interval.
317.5,10.799999999999999,98.83122296643107,95.03805937305185,533.286770445668,10.773188358839082,completed,,671,The solver successfully reached the end of the integration interval.
325.0,10.799999999999999,98.64331617950847,94.52787624574555,539.5158417169993,10.772956550325699,completed,,647,The solver successfully reached the end of the integration interval.
332.5,10.799999999999999,98.4332586011895,93.99114412339097,545.6470819025392,10.77273046482281,completed,,642,The solver successfully reached the end of the integration interval.
340.0,10.799999999999999,98.19981573589001,93.42901748002028,551.6863454925161,10.772509174077683,completed,,638,The solver successfully reached the end of the integration interval.
347.5,10.799999999999999,97.9418062694808,92.8425895368187,557.6370755644501,10.772291928730631,completed,,624,The solver successfully reached the end of the integration interval.
350.0,10.799999999999999,97.85014762973778,92.64188997533601,559.6035317560255,10.772220311052992,completed,,646,The solver successfully reached the end of the integration interval.
355.0,10.799999999999999,97.65810549552711,92.23287024442475,563.5068164203278,10.7720781603168,completed,,632,The solver successfully reached the end of the integration interval.
362.5,10.799999999999999,97.34765841728598,91.60079409491883,569.3073438683786,10.771867410073241,completed,,609,The solver successfully reached the end of the integration interval.
370.0,10.799999999999999,97.00948918439647,90.94722098571108,575.0298370931469,10.7716593096741,completed,,609,The solver successfully reached the end of the integration interval.
377.5,10.799999999999999,96.64270928165296,90.27294197752686,580.6820760480126,10.771453560388602,completed,,592,The solver successfully reached the end of the integration interval.
385.0,10.799999999999999,96.24652615915343,89.57868724103398,586.2674795928282,10.77124991730069,completed,,591,The solver successfully reached the end of the integration interval.
392.5,10.799999999999999,95.82025036536963,88.86513426777508,591.7825711476081,10.771048177211313,completed,,590,The solver successfully reached the end of the integration interval.
400.0,10.799999999999999,95.36330166757313,88.13291632499507,597.2502688284922,10.770848169406253,completed,,561,The solver successfully reached the end of the integration interval.
250.0,11.5,99.76645446495259,98.40320519062409,473.2412460086472,11.477363698715033,completed,,772,The solver successfully reached the end of the integration interval.
257.5,11.5,99.72417241421125,98.20603395495905,480.26366331419524,11.4769699618807,completed,,781,The solver successfully reached the end of the integration interval.
265.0,11.5,99.6705010943915,97.96302170824157,487.29986605079057,11.476621605781512,completed,,784,The solver successfully reached the end of the integration interval.
272.5,11.5,99.60556044188452,97.68473677860464,494.2900971438834,11.476307499161225,completed,,783,The solver successfully reached the end of the integration interval.
280.0,11.5,99.52834111723317,97.37318786074414,501.1978765678871,11.476019371859051,completed,,765,The solver successfully reached the end of the integration interval.
287.5,11.5,99.43756895210646,97.02895309074144,508.00216853551876,11.47575113403817,completed,,731,The solver successfully reached the end of the integration interval.
295.0,11.5,99.3319222939761,96.65270839177523,514.6930905611563,11.475498294602346,completed,,733,The solver successfully reached the end of the integration interval.
302.5,11.5,99.21006904459837,96.24533322383384,521.2694398304925,11.475257522658712,completed,,706,The solver successfully reached the end of the integration interval.
310.0,11.5,99.0706779579992,95.80786066422972,527.7348434816023,11.475026329286562,completed,,682,The solver successfully reached the end of the integration interval.
317.5,11.5,98.91242950766481,95.34141515384087,534.091754679671,11.474802839179478,completed,,671,The solver successfully reached the end of the integration interval.
325.0,11.5,98.7340237262432,94.84716093598115,540.3457595889378,11.474585627063739,completed,,663,The solver successfully reached the end of the integration interval.
332.5,11.5,98.53419036374765,94.32625694906643,546.5039670442504,11.474373600115204,completed,,664,The solver successfully reached the end of the integration interval.
340.0,11.5,98.31169456152794,93.77982544608412,552.5726351671016,11.4741659214088,completed,,651,The solver successfully reached the end of the integration interval.
347.5,11.5,98.06535104191457,93.20893879173758,558.5569951450594,11.47396191501552,completed,,640,The solver successfully reached the end of the integration interval.
350.0,11.5,97.97773954773345,93.01338332661257,560.5330892539548,11.47389463759593,completed,,649,The solver successfully reached the end of the integration interval.
355.0,11.5,97.79402735813406,92.61459563534252,564.4571548627742,11.473761069457161,completed,,626,The solver successfully reached the end of the integration interval.
362.5,11.5,97.49665672638626,91.99772529803339,570.2883831851548,11.473562972024492,completed,,604,The solver successfully reached the end of the integration interval.
370.0,11.5,97.17224668985757,91.35918662340339,576.0425474102582,11.47336729161264,completed,,628,The solver successfully reached the end of the integration interval.
377.5,11.5,96.81988776073652,90.69977207461581,581.7242722691973,11.47317375984125,completed,,595,The solver successfully reached the end of the integration interval.
385.0,11.5,96.43876218078233,90.02021443637616,587.3501625359374,11.47298215680799,completed,,594,The solver successfully reached the end of the integration interval.
392.5,11.5,96.02815085124072,89.32119402840334,592.9097448333284,11.472792300140284,completed,,575,The solver successfully reached the end of the integration interval.
400.0,11.5,95.58744000713756,88.60334693387327,598.407798452491,11.472604036679739,completed,,564,The solver successfully reached the end of the integration interval.
250.0,12.2,99.79040395827609,98.55918610551375,473.8848444882666,12.178627630261136,completed,,769,The solver successfully reached the end of the integration interval.
257.5,12.2,99.7504168694116,98.36681350210674,480.90132874955043,12.178261327415195,completed,,811,The solver successfully reached the end of the integration interval.
265.0,12.2,99.70027734749472,98.13520264608499,487.93484599251656,12.177936863318633,completed,,797,The solver successfully reached the end of the integration interval.
272.5,12.2,99.63958458467994,97.87028925914676,494.92711353817424,12.177643862268424,completed,,780,The solver successfully reached the end of the integration interval.
280.0,12.2,99.56722357438541,97.57292339826704,501.84128590044236,12.177374670468808,completed,,775,The solver successfully reached the end of the integration interval.
287.5,12.2,99.48192353963134,97.24339449279887,508.6566800484511,12.17712367510222,completed,,752,The solver successfully reached the end of the integration interval.
295.0,12.2,99.38237759062339,96.88220602965802,515.3626760045903,12.176886749280433,completed,,714,The solver successfully reached the end of the integration interval.
302.5,12.2,99.26726659963612,96.49009649343064,521.958994626569,12.1766608399973,completed,,725,The solver successfully reached the end of the integration interval.
310.0,12.2,99.13527053218593,96.06798273001019,528.4452790096742,12.176443670964556,completed,,692,The solver successfully reached the end of the integration interval.
317.5,12.2,98.98507858185077,95.61689915177783,534.825756072517,12.176233530221674,completed,,687,The solver successfully reached the end of the integration interval.
325.0,12.2,98.81539791657256,95.13794200634267,541.1072912466616,12.176029118648016,completed,,679,The solver successfully reached the end of the integration interval.
332.5,12.2,98.62496063308555,94.6322209179294,547.2931391252696,12.175829448876183,completed,,678,The solver successfully reached the end of the integration interval.
340.0,12.2,98.41253582541675,94.10083263078394,553.3880600964021,12.175633737830328,completed,,654,The solver successfully reached the end of the integration interval.
347.5,12.2,98.17693354175952,93.54482351560569,559.4022535646303,12.17544139320824,completed,,634,The solver successfully reached the end of the integration interval.
350.0,12.2,98.09305065064227,93.35418893006785,561.3872023953546,12.175377941898123,completed,,640,The solver successfully reached the end of the integration interval.
355.0,12.2,97.91701628008033,92.96518425772759,565.3368321071652,12.1752519435467,completed,,652,The solver successfully reached the end of the integration interval.
362.5,12.2,97.63170727866257,92.36284043372991,571.190034567077,12.175065014470665,completed,,607,The solver successfully reached the end of the integration interval.
370.0,12.2,97.32000075159023,91.73865121928371,576.9784977043305,12.174880305833513,completed,,616,The solver successfully reached the end of the integration interval.
377.5,12.2,96.98096920238211,91.09341206427543,582.7006802356183,12.174697574490235,completed,,611,The solver successfully reached the end of the integration interval.
385.0,12.2,96.6137729335228,90.42785993930931,588.3489836986469,12.174516621316679,completed,,595,The solver successfully reached the end of the integration interval.
392.5,12.2,96.21766688022582,89.74267958737812,593.9330232362214,12.17433728125711,completed,,597,The solver successfully reached the end of the integration interval.
400.0,12.2,95.79200740325663,89.0385111134215,599.462485755074,12.17415941572428,completed,,571,The solver successfully reached the end of the integration interval.
250.0,12.899999999999999,99.81071231826563,98.69244644626957,474.45550050114207,12.879758589804505,completed,,809,The solver successfully reached the end of the integration interval.
257.5,12.899999999999999,99.77310880601559,98.507288904994,481.468254844051,12.879416061183534,completed,,798,The solver successfully reached the end of the integration interval.
265.0,12.899999999999999,99.72625722934164,98.2871533054584,488.5016254369209,12.879112337963084,completed,,797,The solver successfully reached the end of the integration interval.
272.5,12.899999999999999,99.66945217943652,98.03511631326315,495.4977958217405,12.87883770661009,completed,,787,The solver successfully reached the end of the integration interval.
280.0,12.899999999999999,99.60153630748896,97.75136043536764,502.42028416970766,12.878585041336464,completed,,772,The solver successfully reached the end of the integration interval.
287.5,12.899999999999999,99.52125058334038,97.43595293582165,509.2486444379565,12.878349135352197,completed,,738,The solver successfully reached the end of the integration interval.
295.0,12.899999999999999,99.42730264986518,97.08923202063035,515.9715988663934,12.878126176073263,completed,,746,The solver successfully reached the end of the integration interval.
302.5,12.899999999999999,99.31838794086065,96.71179873201791,522.5860882772445,12.877913332580567,completed,,716,The solver successfully reached the end of the integration interval.
310.0,12.899999999999999,99.19319540976548,96.30445164969179,529.095068509579,12.87770852301761,completed,,702,The solver successfully reached the end of the integration interval.
317.5,12.899999999999999,99.05042406106,95.86813470852982,535.4996150504967,12.877510169304434,completed,,693,The solver successfully reached the end of the integration interval.
325.0,12.899999999999999,98.88878659221841,95.40387471839763,541.8045125600258,12.87731708580237,completed,,689,The solver successfully reached the end of the integration interval.
332.5,12.899999999999999,98.70702213652206,94.91273887472114,548.0202372911049,12.877128347941795,completed,,672,The solver successfully reached the end of the integration interval.
340.0,12.899999999999999,98.5038991309585,94.39578547853954,554.1429048803845,12.87694325802267,completed,,661,The solver successfully reached the end of the integration interval.
347.5,12.899999999999999,98.27822722713097,93.8540435502598,560.1838924405051,12.876761267772594,completed,,653,The solver successfully reached the end of the integration interval.
350.0,12.899999999999999,98.19779353750123,93.66812549037986,562.1816079763785,12.876701215879166,completed,,656,The solver successfully reached the end of the integration interval.
355.0,12.899999999999999,98.02886469705241,93.28849374778255,566.1508189396498,12.876581946154825,completed,,649,The solver successfully reached the end of the integration interval.
362.5,12.899999999999999,97.75472720535538,92.70005833768626,572.0382005955198,12.876404951132706,completed,,632,The solver successfully reached the end of the integration interval.
370.0,12.899999999999999,97.45479707008427,92.08959755095825,577.8541362713593,12.876230008620054,completed,,619,The solver successfully reached the end of the integration interval.
377.5,12.899999999999999,97.12813193400702,91.45791076647586,583.5957640347375,12.87605689672914,completed,,615,The solver successfully reached the end of the integration interval.
385.0,12.899999999999999,96.77387270450976,90.80573997467265,589.2784254433349,12.875885433815705,completed,,602,The solver successfully reached the end of the integration interval.
392.5,12.899999999999999,96.39125144837203,90.13377548393736,594.9012609919309,12.87571546938775,completed,,612,The solver successfully reached the end of the integration interval.
400.0,12.899999999999999,95.97959808845611,89.44266244484095,600.4573550878866,12.87554687719302,completed,,571,The solver successfully reached the end of the integration interval.
250.0,13.6,99.82814560531071,98.80768055695121,474.9640767784683,13.58077642912097,completed,,796,The solver successfully reached the end of the integration interval.
257.5,13.6,99.79288198866689,98.63085676333225,481.9751279587608,13.580454697854845,completed,,825,The solver successfully reached the end of the integration interval.
