panel,x_species,x_feed_mol_h,y_species,y_feed_mol_h,fixed_species,fixed_feed_mol_h,co_feed_mol_h,h2_feed_mol_h,n2_feed_mol_h,total_feed_mol_h,co_conversion_pct,status,solver_message
H2_vs_N2_at_fixed_CO,N2,0.7555555555555555,H2,0.2,CO,0.32,0.32,0.2,0.7555555555555555,1.2755555555555556,20.11611370340362,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.799,H2,0.2,CO,0.32,0.32,0.2,0.799,1.319,19.64190071472445,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.8,H2,0.2,CO,0.32,0.32,0.2,0.8,1.32,19.631252897294072,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.8444444444444444,H2,0.2,CO,0.32,0.32,0.2,0.8444444444444444,1.3644444444444446,19.169578696823237,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.8888888888888888,H2,0.2,CO,0.32,0.32,0.2,0.8888888888888888,1.4088888888888889,18.72905739294807,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.9333333333333332,H2,0.2,CO,0.32,0.32,0.2,0.9333333333333332,1.4533333333333331,18.308276200328606,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.9777777777777777,H2,0.2,CO,0.32,0.32,0.2,0.9777777777777777,1.4977777777777779,17.90603717719346,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.0222222222222221,H2,0.2,CO,0.32,0.32,0.2,1.0222222222222221,1.5422222222222222,17.520560955773192,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.0666666666666667,H2,0.2,CO,0.32,0.32,0.2,1.0666666666666667,1.5866666666666667,17.151284228524695,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.1111111111111112,H2,0.2,CO,0.32,0.32,0.2,1.1111111111111112,1.6311111111111112,16.796726957032273,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.1555555555555554,H2,0.2,CO,0.32,0.32,0.2,1.1555555555555554,1.6755555555555555,16.45654978814711,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.2,H2,0.2,CO,0.32,0.32,0.2,1.2,1.72,16.129401785749163,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.4,H2,0.25555555555555554,CO,0.32,0.32,0.25555555555555554,0.4,0.9755555555555555,32.61689519295745,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.4444444444444445,H2,0.25555555555555554,CO,0.32,0.32,0.25555555555555554,0.4444444444444445,1.02,31.672462322213924,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.48888888888888893,H2,0.25555555555555554,CO,0.32,0.32,0.25555555555555554,0.48888888888888893,1.0644444444444445,30.785237789348507,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.5333333333333333,H2,0.25555555555555554,CO,0.32,0.32,0.25555555555555554,0.5333333333333333,1.1088888888888888,29.949583318875977,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.5777777777777777,H2,0.25555555555555554,CO,0.32,0.32,0.25555555555555554,0.5777777777777777,1.1533333333333333,29.160608374122667,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.6222222222222222,H2,0.25555555555555554,CO,0.32,0.32,0.25555555555555554,0.6222222222222222,1.1977777777777778,28.41410230443629,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.6666666666666666,H2,0.25555555555555554,CO,0.32,0.32,0.25555555555555554,0.6666666666666666,1.2422222222222221,27.706687005717395,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.711111111111111,H2,0.25555555555555554,CO,0.32,0.32,0.25555555555555554,0.711111111111111,1.2866666666666666,27.034651322585685,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.7555555555555555,H2,0.25555555555555554,CO,0.32,0.32,0.25555555555555554,0.7555555555555555,1.3311111111111111,26.39545158907204,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.799,H2,0.25555555555555554,CO,0.32,0.32,0.25555555555555554,0.799,1.3745555555555555,25.799701299649453,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.8,H2,0.25555555555555554,CO,0.32,0.32,0.25555555555555554,0.8,1.3755555555555556,25.78631085563024,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.8444444444444444,H2,0.25555555555555554,CO,0.32,0.32,0.25555555555555554,0.8444444444444444,1.42,25.2050953794707,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.8888888888888888,H2,0.25555555555555554,CO,0.32,0.32,0.25555555555555554,0.8888888888888888,1.4644444444444444,24.649663239226214,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.9333333333333332,H2,0.25555555555555554,CO,0.32,0.32,0.25555555555555554,0.9333333333333332,1.5088888888888887,24.118533960389186,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.9777777777777777,H2,0.25555555555555554,CO,0.32,0.32,0.25555555555555554,0.9777777777777777,1.5533333333333332,23.6097307593822,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.0222222222222221,H2,0.25555555555555554,CO,0.32,0.32,0.25555555555555554,1.0222222222222221,1.5977777777777777,23.121870163361173,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.0666666666666667,H2,0.25555555555555554,CO,0.32,0.32,0.25555555555555554,1.0666666666666667,1.6422222222222222,22.65354982085608,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.1111111111111112,H2,0.25555555555555554,CO,0.32,0.32,0.25555555555555554,1.1111111111111112,1.6866666666666668,22.203511585376464,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.1555555555555554,H2,0.25555555555555554,CO,0.32,0.32,0.25555555555555554,1.1555555555555554,1.731111111111111,21.770782271762336,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.2,H2,0.25555555555555554,CO,0.32,0.32,0.25555555555555554,1.2,1.7755555555555556,21.35456611656203,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.4,H2,0.3111111111111111,CO,0.32,0.32,0.3111111111111111,0.4,1.031111111111111,39.852079334833846,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.4444444444444445,H2,0.3111111111111111,CO,0.32,0.32,0.3111111111111111,0.4444444444444445,1.0755555555555556,38.74914318820594,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.48888888888888893,H2,0.3111111111111111,CO,0.32,0.32,0.3111111111111111,0.48888888888888893,1.12,37.7107855328001,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.5333333333333333,H2,0.3111111111111111,CO,0.32,0.32,0.3111111111111111,0.5333333333333333,1.1644444444444444,36.73069451652856,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.5777777777777777,H2,0.3111111111111111,CO,0.32,0.32,0.3111111111111111,0.5777777777777777,1.208888888888889,35.80352126452261,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.6222222222222222,H2,0.3111111111111111,CO,0.32,0.32,0.3111111111111111,0.6222222222222222,1.2533333333333334,34.92462255502253,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.6666666666666666,H2,0.3111111111111111,CO,0.32,0.32,0.3111111111111111,0.6666666666666666,1.2977777777777777,34.08989989849012,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.711111111111111,H2,0.3111111111111111,CO,0.32,0.32,0.3111111111111111,0.711111111111111,1.3422222222222222,33.29576605258493,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.7555555555555555,H2,0.3111111111111111,CO,0.32,0.32,0.3111111111111111,0.7555555555555555,1.3866666666666667,32.539036224332186,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.799,H2,0.3111111111111111,CO,0.32,0.32,0.3111111111111111,0.799,1.430111111111111,31.83278532966543,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.8,H2,0.3111111111111111,CO,0.32,0.32,0.3111111111111111,0.8,1.4311111111111112,31.816898571176676,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.8444444444444444,H2,0.3111111111111111,CO,0.32,0.32,0.3111111111111111,0.8444444444444444,1.4755555555555555,31.127078182916833,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.8888888888888888,H2,0.3111111111111111,CO,0.32,0.32,0.3111111111111111,0.8888888888888888,1.52,30.46653701445124,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.9333333333333332,H2,0.3111111111111111,CO,0.32,0.32,0.3111111111111111,0.9333333333333332,1.5644444444444443,29.834148585375342,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.9777777777777777,H2,0.3111111111111111,CO,0.32,0.32,0.3111111111111111,0.9777777777777777,1.6088888888888888,29.227508939887997,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.0222222222222221,H2,0.3111111111111111,CO,0.32,0.32,0.3111111111111111,1.0222222222222221,1.6533333333333333,28.645223067580538,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.0666666666666667,H2,0.3111111111111111,CO,0.32,0.32,0.3111111111111111,1.0666666666666667,1.6977777777777778,28.08554421646357,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.1111111111111112,H2,0.3111111111111111,CO,0.32,0.32,0.3111111111111111,1.1111111111111112,1.7422222222222223,27.547119421733935,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.1555555555555554,H2,0.3111111111111111,CO,0.32,0.32,0.3111111111111111,1.1555555555555554,1.7866666666666666,27.02874547890673,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.2,H2,0.3111111111111111,CO,0.32,0.32,0.3111111111111111,1.2,1.8311111111111111,26.529147005353693,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.4,H2,0.3666666666666667,CO,0.32,0.32,0.3666666666666667,0.4,1.0866666666666667,46.71744672937682,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.4444444444444445,H2,0.3666666666666667,CO,0.32,0.32,0.3666666666666667,0.4444444444444445,1.1311111111111112,45.4816459113758,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.48888888888888893,H2,0.3666666666666667,CO,0.32,0.32,0.3666666666666667,0.48888888888888893,1.1755555555555557,44.31520391648812,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.5333333333333333,H2,0.3666666666666667,CO,0.32,0.32,0.3666666666666667,0.5333333333333333,1.22,43.21151661718401,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.5777777777777777,H2,0.3666666666666667,CO,0.32,0.32,0.3666666666666667,0.5777777777777777,1.2644444444444445,42.165329122372356,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.6222222222222222,H2,0.3666666666666667,CO,0.32,0.32,0.3666666666666667,0.6222222222222222,1.308888888888889,41.171623817586,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.6666666666666666,H2,0.3666666666666667,CO,0.32,0.32,0.3666666666666667,0.6666666666666666,1.3533333333333333,40.226052602857045,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.711111111111111,H2,0.3666666666666667,CO,0.32,0.32,0.3666666666666667,0.711111111111111,1.3977777777777778,39.32483136830914,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.7555555555555555,H2,0.3666666666666667,CO,0.32,0.32,0.3666666666666667,0.7555555555555555,1.4422222222222223,38.464595153436534,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.799,H2,0.3666666666666667,CO,0.32,0.32,0.3666666666666667,0.799,1.4856666666666667,37.66046918239898,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.8,H2,0.3666666666666667,CO,0.32,0.32,0.3666666666666667,0.8,1.4866666666666668,37.64236647495128,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.8444444444444444,H2,0.3666666666666667,CO,0.32,0.32,0.3666666666666667,0.8444444444444444,1.531111111111111,36.85540767283765,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.8888888888888888,H2,0.3666666666666667,CO,0.32,0.32,0.3666666666666667,0.8888888888888888,1.5755555555555556,36.10129802096404,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.9333333333333332,H2,0.3666666666666667,CO,0.32,0.32,0.3666666666666667,0.9333333333333332,1.6199999999999999,35.37785349968276,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.9777777777777777,H2,0.3666666666666667,CO,0.32,0.32,0.3666666666666667,0.9777777777777777,1.6644444444444444,34.683076785264454,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.0222222222222221,H2,0.3666666666666667,CO,0.32,0.32,0.3666666666666667,1.0222222222222221,1.708888888888889,34.015192182232944,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.0666666666666667,H2,0.3666666666666667,CO,0.32,0.32,0.3666666666666667,1.0666666666666667,1.7533333333333334,33.37254255597338,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.1111111111111112,H2,0.3666666666666667,CO,0.32,0.32,0.3666666666666667,1.1111111111111112,1.797777777777778,32.75388114841099,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.1555555555555554,H2,0.3666666666666667,CO,0.32,0.32,0.3666666666666667,1.1555555555555554,1.8422222222222222,32.15700686292073,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.2,H2,0.3666666666666667,CO,0.32,0.32,0.3666666666666667,1.2,1.8866666666666667,31.581735775264463,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.4,H2,0.399,CO,0.32,0.32,0.399,0.4,1.119,50.51215152013191,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.4444444444444445,H2,0.399,CO,0.32,0.32,0.399,0.4444444444444445,1.1634444444444445,49.211738392905396,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.48888888888888893,H2,0.399,CO,0.32,0.32,0.399,0.48888888888888893,1.207888888888889,47.982269053742975,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.5333333333333333,H2,0.399,CO,0.32,0.32,0.399,0.5333333333333333,1.2523333333333333,46.81740113687625,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.5777777777777777,H2,0.399,CO,0.32,0.32,0.399,0.5777777777777777,1.2967777777777778,45.711484190370165,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.6222222222222222,H2,0.399,CO,0.32,0.32,0.399,0.6222222222222222,1.3412222222222223,44.65955631488686,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.6666666666666666,H2,0.399,CO,0.32,0.32,0.399,0.6666666666666666,1.3856666666666666,43.65752951187519,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.711111111111111,H2,0.399,CO,0.32,0.32,0.399,0.711111111111111,1.430111111111111,42.701433748131365,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.7555555555555555,H2,0.399,CO,0.32,0.32,0.399,0.7555555555555555,1.4745555555555556,41.787855750805704,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.799,H2,0.399,CO,0.32,0.32,0.399,0.799,1.518,40.933000038476315,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.8,H2,0.399,CO,0.32,0.32,0.399,0.8,1.5190000000000001,40.91374617743689,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.8444444444444444,H2,0.399,CO,0.32,0.32,0.399,0.8444444444444444,1.5634444444444444,40.07635672067923,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.8888888888888888,H2,0.399,CO,0.32,0.32,0.399,0.8888888888888888,1.607888888888889,39.273209248837865,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.9333333333333332,H2,0.399,CO,0.32,0.32,0.399,0.9333333333333332,1.6523333333333332,38.502069837726516,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.9777777777777777,H2,0.399,CO,0.32,0.32,0.399,0.9777777777777777,1.6967777777777777,37.76090360228936,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.0222222222222221,H2,0.399,CO,0.32,0.32,0.399,1.0222222222222221,1.7412222222222222,37.047856336185056,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.0666666666666667,H2,0.399,CO,0.32,0.32,0.399,1.0666666666666667,1.7856666666666667,36.361245926163036,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.1111111111111112,H2,0.399,CO,0.32,0.32,0.399,1.1111111111111112,1.8301111111111112,35.69950047855134,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.1555555555555554,H2,0.399,CO,0.32,0.32,0.399,1.1555555555555554,1.8745555555555555,35.061234038831934,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.2,H2,0.399,CO,0.32,0.32,0.399,1.2,1.919,34.44513367620997,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.4,H2,0.4222222222222222,CO,0.32,0.32,0.4222222222222222,0.4,1.1422222222222222,53.13763940222322,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.4444444444444445,H2,0.4222222222222222,CO,0.32,0.32,0.4222222222222222,0.4444444444444445,1.1866666666666668,51.796869937083045,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.48888888888888893,H2,0.4222222222222222,CO,0.32,0.32,0.4222222222222222,0.48888888888888893,1.2311111111111113,50.52766045802903,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.5333333333333333,H2,0.4222222222222222,CO,0.32,0.32,0.4222222222222222,0.5333333333333333,1.2755555555555556,49.3236919427354,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.5777777777777777,H2,0.4222222222222222,CO,0.32,0.32,0.4222222222222222,0.5777777777777777,1.3199999999999998,48.17949901342066,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.6222222222222222,H2,0.4222222222222222,CO,0.32,0.32,0.4222222222222222,0.6222222222222222,1.3644444444444446,47.09016824483416,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.6666666666666666,H2,0.4222222222222222,CO,0.32,0.32,0.4222222222222222,0.6666666666666666,1.4088888888888889,46.051301706194266,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.711111111111111,H2,0.4222222222222222,CO,0.32,0.32,0.4222222222222222,0.711111111111111,1.4533333333333331,45.059305143190144,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.7555555555555555,H2,0.4222222222222222,CO,0.32,0.32,0.4222222222222222,0.7555555555555555,1.4977777777777779,44.110703093071244,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.799,H2,0.4222222222222222,CO,0.32,0.32,0.4222222222222222,0.799,1.5412222222222223,43.22241307376706,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.8,H2,0.4222222222222222,CO,0.32,0.32,0.4222222222222222,0.8,1.5422222222222222,43.202398949276784,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.8444444444444444,H2,0.4222222222222222,CO,0.32,0.32,0.4222222222222222,0.8444444444444444,1.5866666666666667,42.33163641516228,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.8888888888888888,H2,0.4222222222222222,CO,0.32,0.32,0.4222222222222222,0.8888888888888888,1.6311111111111112,41.49592210934123,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.9333333333333332,H2,0.4222222222222222,CO,0.32,0.32,0.4222222222222222,0.9333333333333332,1.6755555555555555,40.693001978911305,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.9777777777777777,H2,0.4222222222222222,CO,0.32,0.32,0.4222222222222222,0.9777777777777777,1.72,39.92083474870613,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.0222222222222221,H2,0.4222222222222222,CO,0.32,0.32,0.4222222222222222,1.0222222222222221,1.7644444444444445,39.177536104003586,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.0666666666666667,H2,0.4222222222222222,CO,0.32,0.32,0.4222222222222222,1.0666666666666667,1.8088888888888888,38.46139486850765,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.1111111111111112,H2,0.4222222222222222,CO,0.32,0.32,0.4222222222222222,1.1111111111111112,1.8533333333333335,37.77085630643071,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.1555555555555554,H2,0.4222222222222222,CO,0.32,0.32,0.4222222222222222,1.1555555555555554,1.8977777777777778,37.10444638816801,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.2,H2,0.4222222222222222,CO,0.32,0.32,0.4222222222222222,1.2,1.942222222222222,36.46088138165242,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.4,H2,0.4777777777777778,CO,0.32,0.32,0.4777777777777778,0.4,1.1977777777777778,59.05628084308323,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.4444444444444445,H2,0.4777777777777778,CO,0.32,0.32,0.4777777777777778,0.4444444444444445,1.2422222222222223,57.64031703655321,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.48888888888888893,H2,0.4777777777777778,CO,0.32,0.32,0.4777777777777778,0.48888888888888893,1.2866666666666666,56.2952527158376,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.5333333333333333,H2,0.4777777777777778,CO,0.32,0.32,0.4777777777777778,0.5333333333333333,1.3311111111111111,55.01537686760265,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.5777777777777777,H2,0.4777777777777778,CO,0.32,0.32,0.4777777777777778,0.5777777777777777,1.3755555555555556,53.79550565847988,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.6222222222222222,H2,0.4777777777777778,CO,0.32,0.32,0.4777777777777778,0.6222222222222222,1.42,52.63110410102515,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.6666666666666666,H2,0.4777777777777778,CO,0.32,0.32,0.4777777777777778,0.6666666666666666,1.4644444444444444,51.51809090333235,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.711111111111111,H2,0.4777777777777778,CO,0.32,0.32,0.4777777777777778,0.711111111111111,1.508888888888889,50.45280879384016,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.7555555555555555,H2,0.4777777777777778,CO,0.32,0.32,0.4777777777777778,0.7555555555555555,1.5533333333333332,49.43197116583841,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.799,H2,0.4777777777777778,CO,0.32,0.32,0.4777777777777778,0.799,1.5967777777777779,48.47404645551537,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.8,H2,0.4777777777777778,CO,0.32,0.32,0.4777777777777778,0.8,1.597777777777778,48.45244651481048,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.8444444444444444,H2,0.4777777777777778,CO,0.32,0.32,0.4777777777777778,0.8444444444444444,1.6422222222222222,47.51183738146375,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.8888888888888888,H2,0.4777777777777778,CO,0.32,0.32,0.4777777777777778,0.8888888888888888,1.6866666666666665,46.60753754268752,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.9333333333333332,H2,0.4777777777777778,CO,0.32,0.32,0.4777777777777778,0.9333333333333332,1.731111111111111,45.737305275286325,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.9777777777777777,H2,0.4777777777777778,CO,0.32,0.32,0.4777777777777778,0.9777777777777777,1.7755555555555556,44.89912359210964,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.0222222222222221,H2,0.4777777777777778,CO,0.32,0.32,0.4777777777777778,1.0222222222222221,1.8199999999999998,44.091113244514304,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.0666666666666667,H2,0.4777777777777778,CO,0.32,0.32,0.4777777777777778,1.0666666666666667,1.8644444444444446,43.31157464281585,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.1111111111111112,H2,0.4777777777777778,CO,0.32,0.32,0.4777777777777778,1.1111111111111112,1.9088888888888889,42.55889949028917,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.1555555555555554,H2,0.4777777777777778,CO,0.32,0.32,0.4777777777777778,1.1555555555555554,1.9533333333333331,41.8316366017921,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.2,H2,0.4777777777777778,CO,0.32,0.32,0.4777777777777778,1.2,1.9977777777777779,41.12844725456431,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.4,H2,0.5333333333333333,CO,0.32,0.32,0.5333333333333333,0.4,1.2533333333333334,64.43408927325203,completed,The solver successfully reached the end of the integration interval.
