h2_co_molar_ratio,space_time_multiple_of_experiment1,catalyst_space_time_kg_s_mol_co,co_feed_mol_h,h2_feed_mol_h,n2_feed_mol_h,total_feed_mol_h,inlet_pressure_bar_abs,outlet_co_conversion_pct,outlet_ch4_yield_pct,peak_temperature_c,outlet_pressure_bar_abs,pressure_drop_pa,status,terminal_event,solver_function_evaluations,message
2.2,0.2871745887492587,10.07982806509898,1.114304721019039,2.451470386241886,2.7822796002944132,6.348054707555338,1.0,44.323957754483445,35.45885738330607,350.0,0.9999996306304676,0.03693695324182045,completed,,113,The solver successfully reached the end of the integration interval.
2.4000000000000004,0.2871745887492587,10.07982806509898,1.114304721019039,2.6743313304456944,2.7822796002944132,6.5709156517591465,1.0,46.447085263638016,37.46980527247277,350.0,0.9999996166303647,0.03833696352376137,completed,,109,The solver successfully reached the end of the integration interval.
2.6,0.2871745887492587,10.07982806509898,1.114304721019039,2.897192274649502,2.7822796002944132,6.793776595962954,1.0,48.22996735219888,39.240064953438534,350.0,0.9999996023055716,0.03976944283931516,completed,,105,The solver successfully reached the end of the integration interval.
2.8,0.2871745887492587,10.07982806509898,1.114304721019039,3.120053218853309,2.7822796002944132,7.016637540166761,1.0,49.70285190159868,40.78317381147012,350.0,0.9999995876789767,0.04123210233228747,completed,,103,The solver successfully reached the end of the integration interval.
2.9968749999999997,0.2871745887492587,10.07982806509898,1.114304721019039,3.3394319608039327,2.7822796002944132,7.236016282117385,1.0,50.88052830369575,42.0954452749705,350.0,0.9999995730079345,0.04269920654769521,completed,,106,The solver successfully reached the end of the integration interval.
3.0,0.2871745887492587,10.07982806509898,1.114304721019039,3.3429141630571175,2.7822796002944132,7.23949848437057,1.0,50.897208175987465,42.11470744472117,350.0,0.9999995727729898,0.04272270102228504,completed,,106,The solver successfully reached the end of the integration interval.
3.2,0.2871745887492587,10.07982806509898,1.114304721019039,3.5657751072609254,2.7822796002944132,7.462359428574378,1.0,51.844263544353055,43.25135727362992,350.0,0.9999995576088969,0.04423911031335592,completed,,105,The solver successfully reached the end of the integration interval.
3.4000000000000004,0.2871745887492587,10.07982806509898,1.114304721019039,3.7886360514647333,2.7822796002944132,7.685220372778185,1.0,52.57398753584326,44.210275138233605,350.0,0.9999995422065654,0.04577934346161783,completed,,102,The solver successfully reached the end of the integration interval.
3.6,0.2871745887492587,10.07982806509898,1.114304721019039,4.011496995668541,2.7822796002944132,7.908081316981993,1.0,53.1143716420032,45.008447016466775,350.0,0.9999995265841629,0.047341583704110235,completed,,102,The solver successfully reached the end of the integration interval.
3.8000000000000003,0.2871745887492587,10.07982806509898,1.114304721019039,4.234357939872349,2.7822796002944132,8.130942261185801,1.0,53.491024192061744,45.66226491987945,350.0,0.9999995107580908,0.04892419092357159,completed,,99,The solver successfully reached the end of the integration interval.
4.0,0.2871745887492587,10.07982806509898,1.114304721019039,4.457218884076156,2.7822796002944132,8.353803205389609,1.0,53.72698397261719,46.187225874493464,350.0,0.9999994947429888,0.05052570112457033,completed,,96,The solver successfully reached the end of the integration interval.
4.2,0.2871745887492587,10.07982806509898,1.114304721019039,4.680079828279965,2.7822796002944132,8.576664149593416,1.0,53.842715957568686,46.5977420581668,350.0,0.999999478551817,0.05214481829898432,completed,,96,The solver successfully reached the end of the integration interval.
4.4,0.2871745887492587,10.07982806509898,1.114304721019039,4.902940772483772,2.7822796002944132,8.799525093797225,1.0,53.85622709289074,46.90705242063955,350.0,0.9999994621959829,0.05378040170762688,completed,,93,The solver successfully reached the end of the integration interval.
4.6,0.2871745887492587,10.07982806509898,1.114304721019039,5.12580171668758,2.7822796002944132,9.02238603800103,1.0,53.78318165161944,47.127163411348235,350.0,0.9999994456854169,0.055431458313250914,completed,,94,The solver successfully reached the end of the integration interval.
4.800000000000001,0.2871745887492587,10.07982806509898,1.114304721019039,5.348662660891389,2.7822796002944132,9.24524698220484,1.0,53.63718332685751,47.26891926990579,350.0,0.9999994290288097,0.05709711903182324,completed,,93,The solver successfully reached the end of the integration interval.
5.0,0.2871745887492587,10.07982806509898,1.114304721019039,5.571523605095195,2.7822796002944132,9.468107926408647,1.0,53.42999022299069,47.3420328521099,350.0,0.9999994122337016,0.058776629841304384,completed,,91,The solver successfully reached the end of the integration interval.
1.0,0.32987697769322355,11.578681917032144,0.9700586025666549,0.9700586025666549,2.4221150732836167,4.3622322784169265,1.0,24.479232158653062,18.722689148804477,350.0,0.9999997731962867,0.0226803713303525,completed,,176,The solver successfully reached the end of the integration interval.
1.2,0.32987697769322355,11.578681917032144,0.9700586025666549,1.1640703230799858,2.4221150732836167,4.556243998930258,1.0,29.200816688833843,22.37977881003176,350.0,0.9999997643275073,0.023567249270854518,completed,,168,The solver successfully reached the end of the integration interval.
1.4,0.32987697769322355,11.578681917032144,0.9700586025666549,1.3580820435933167,2.4221150732836167,4.750255719443588,1.0,33.55657817093123,25.823837677196504,350.0,0.9999997551505411,0.02448494589771144,completed,,166,The solver successfully reached the end of the integration interval.
1.6,0.32987697769322355,11.578681917032144,0.9700586025666549,1.552093764106648,2.4221150732836167,4.944267439956919,1.0,37.515296258956575,29.032254510467038,350.0,0.9999997456601112,0.025433988877921365,completed,,139,The solver successfully reached the end of the integration interval.
1.8,0.32987697769322355,11.578681917032144,0.9700586025666549,1.7461054846199788,2.4221150732836167,5.138279160470251,1.0,41.06350604167602,31.991193967006705,350.0,0.9999997358587338,0.026414126623421907,completed,,129,The solver successfully reached the end of the integration interval.
2.0,0.32987697769322355,11.578681917032144,0.9700586025666549,1.9401172051333098,2.4221150732836167,5.332290880983582,1.0,44.2018026221572,34.694065023650325,350.0,0.9999997257545542,0.027424544576206245,completed,,125,The solver successfully reached the end of the integration interval.
2.2,0.32987697769322355,11.578681917032144,0.9700586025666549,2.1341289256466407,2.4221150732836167,5.526302601496912,1.0,46.9413804611206,37.14028712559274,350.0,0.9999997153596291,0.02846403709554579,completed,,119,The solver successfully reached the end of the integration interval.
2.4000000000000004,0.32987697769322355,11.578681917032144,0.9700586025666549,2.328140646159972,2.4221150732836167,5.720314322010244,1.0,49.301759816398146,39.334432459165726,350.0,0.999999704688664,0.029531133608543314,completed,,115,The solver successfully reached the end of the integration interval.
2.6,0.32987697769322355,11.578681917032144,0.9700586025666549,2.5221523666733026,2.4221150732836167,5.914326042523575,1.0,51.30823985414157,41.28516164059746,350.0,0.9999996937579235,0.03062420764763374,completed,,109,The solver successfully reached the end of the integration interval.
2.8,0.32987697769322355,11.578681917032144,0.9700586025666549,2.7161640871866335,2.4221150732836167,6.108337763036905,1.0,52.98973502704422,43.004321521093225,350.0,0.9999996825843793,0.03174156206659973,completed,,107,The solver successfully reached the end of the integration interval.
2.9968749999999997,0.32987697769322355,11.578681917032144,0.9700586025666549,2.9071443745669434,2.4221150732836167,6.299318050417215,1.0,54.35740154723497,44.48419939695201,350.0,0.9999996713647722,0.03286352277791593,completed,,113,The solver successfully reached the end of the integration interval.
3.0,0.32987697769322355,11.578681917032144,0.9700586025666549,2.9101758076999644,2.4221150732836167,6.302349483550236,1.0,54.376995025606014,44.50606437131151,350.0,0.9999996711850083,0.03288149916625116,completed,,113,The solver successfully reached the end of the integration interval.
3.2,0.32987697769322355,11.578681917032144,0.9700586025666549,3.104187528213296,2.4221150732836167,6.496361204063568,1.0,55.50093111547834,45.80596178641184,350.0,0.9999996595762124,0.034042378756566904,completed,,109,The solver successfully reached the end of the integration interval.
3.4000000000000004,0.32987697769322355,11.578681917032144,0.9700586025666549,3.2981992487266267,2.4221150732836167,6.690372924576899,1.0,56.39172124800083,46.920276611351895,350.0,0.9999996477735776,0.03522264224011451,completed,,110,The solver successfully reached the end of the integration interval.
3.6,0.32987697769322355,11.578681917032144,0.9700586025666549,3.4922109692399577,2.4221150732836167,6.884384645090229,1.0,57.077777453174974,47.86538778914464,350.0,0.9999996357915507,0.036420844931853935,completed,,109,The solver successfully reached the end of the integration interval.
3.8000000000000003,0.32987697769322355,11.578681917032144,0.9700586025666549,3.6862226897532886,2.4221150732836167,7.07839636560356,1.0,57.585362039796514,48.65730581277298,350.0,0.9999996236433454,0.03763566545967478,completed,,106,The solver successfully reached the end of the integration interval.
4.0,0.32987697769322355,11.578681917032144,0.9700586025666549,3.8802344102666195,2.4221150732836167,7.272408086116892,1.0,57.93831865458735,49.31134481997112,350.0,0.9999996113409035,0.03886590964975767,completed,,103,The solver successfully reached the end of the integration interval.
4.2,0.32987697769322355,11.578681917032144,0.9700586025666549,4.074246130779951,2.4221150732836167,7.466419806630222,1.0,58.15799839911657,49.84190399157041,350.0,0.9999995988949106,0.04011050894041546,completed,,101,The solver successfully reached the end of the integration interval.
4.4,0.32987697769322355,11.578681917032144,0.9700586025666549,4.268257851293281,2.4221150732836167,7.660431527143553,1.0,58.26333222765998,50.26234810236956,350.0,0.9999995863148669,0.041368513309862465,completed,,100,The solver successfully reached the end of the integration interval.
4.6,0.32987697769322355,11.578681917032144,0.9700586025666549,4.462269571806612,2.4221150732836167,7.854443247656883,1.0,58.27089859852457,50.584909120013144,350.0,0.9999995736091221,0.04263908779830672,completed,,100,The solver successfully reached the end of the integration interval.
4.800000000000001,0.32987697769322355,11.578681917032144,0.9700586025666549,4.656281292319944,2.4221150732836167,8.048454968170216,1.0,58.19522656783509,50.82073541145158,350.0,0.9999995607850496,0.04392149504565168,completed,,100,The solver successfully reached the end of the integration interval.
5.0,0.32987697769322355,11.578681917032144,0.9700586025666549,4.850293012833275,2.4221150732836167,8.242466688683546,1.0,58.04890785847178,50.97989190588527,350.0,0.999999547849092,0.045215090809506364,completed,,97,The solver successfully reached the end of the integration interval.
1.0,0.37892914162759955,13.300412871128742,0.8444850628946523,0.8444850628946523,2.1085736414150853,3.79754376720439,1.0,25.52843324055385,19.34099516728747,350.0,0.9999998240964947,0.01759035052964464,completed,,179,The solver successfully reached the end of the integration interval.
1.2,0.37892914162759955,13.300412871128742,0.8444850628946523,1.0133820754735827,2.1085736414150853,3.96644077978332,1.0,30.507254862081133,23.15265428206688,350.0,0.9999998173508643,0.01826491356769111,completed,,175,The solver successfully reached the end of the integration interval.
1.4,0.37892914162759955,13.300412871128742,0.8444850628946523,1.1822790880525131,2.1085736414150853,4.13533779236225,1.0,35.124290971564584,26.758607222355625,350.0,0.9999998103702832,0.01896297167695593,completed,,172,The solver successfully reached the end of the integration interval.
1.6,0.37892914162759955,13.300412871128742,0.8444850628946523,1.3511761006314438,2.1085736414150853,4.304234804941181,1.0,39.344660522042965,30.134940587215088,350.0,0.999999803148457,0.019685154300532304,completed,,147,The solver successfully reached the end of the integration interval.
1.8,0.37892914162759955,13.300412871128742,0.8444850628946523,1.5200731132103742,2.1085736414150853,4.473131817520112,1.0,43.151474516472426,33.26633889877456,350.0,0.999999795685294,0.020431470606126823,completed,,141,The solver successfully reached the end of the integration interval.
2.0,0.37892914162759955,13.300412871128742,0.8444850628946523,1.6889701257893046,2.1085736414150853,4.642028830099042,1.0,46.54195517812828,36.144514950043884,350.0,0.9999997879852403,0.0212014759745216,completed,,131,The solver successfully reached the end of the integration interval.
2.2,0.37892914162759955,13.300412871128742,0.8444850628946523,1.8578671383682352,2.1085736414150853,4.810925842677973,1.0,49.52473665265517,38.76725976370734,350.0,0.9999997800560986,0.021994390146574005,completed,,125,The solver successfully reached the end of the integration interval.
2.4000000000000004,0.37892914162759955,13.300412871128742,0.8444850628946523,2.026764150947166,2.1085736414150853,4.979822855256904,1.0,52.11702939417041,41.1374078295699,350.0,0.9999997719079943,0.02280920057091862,completed,,120,The solver successfully reached the end of the integration interval.
2.6,0.37892914162759955,13.300412871128742,0.8444850628946523,2.195661163526096,2.1085736414150853,5.148719867835833,1.0,54.34251374142539,43.26210208350212,350.0,0.9999997635525801,0.023644741988391615,completed,,115,The solver successfully reached the end of the integration interval.
2.8,0.37892914162759955,13.300412871128742,0.8444850628946523,2.3645581761050263,2.1085736414150853,5.317616880414764,1.0,56.229062502381744,45.15176365540619,350.0,0.999999755002348,0.02449976520438213,completed,,113,The solver successfully reached the end of the integration interval.
2.9968749999999997,0.37892914162759955,13.300412871128742,0.8444850628946523,2.530816172862411,2.1085736414150853,5.483874877172148,1.0,57.78445510626269,46.794930254983996,350.0,0.999999746407859,0.025359214094351046,completed,,118,The solver successfully reached the end of the integration interval.
3.0,0.37892914162759955,13.300412871128742,0.8444850628946523,2.533455188683957,2.1085736414150853,5.4865138929936945,1.0,57.806890923177725,46.81935063212444,350.0,0.9999997462700823,0.025372991774929687,completed,,118,The solver successfully reached the end of the integration interval.
3.2,0.37892914162759955,13.300412871128742,0.8444850628946523,2.7023522012628876,2.1085736414150853,5.655410905572625,1.0,59.10679520346771,48.27941487986267,350.0,0.9999997373683707,0.026263162930263206,completed,,116,The solver successfully reached the end of the integration interval.
3.4000000000000004,0.37892914162759955,13.300412871128742,0.8444850628946523,2.871249213841818,2.1085736414150853,5.824307918151556,1.0,60.15920042665015,49.54745896402138,350.0,0.9999997283093489,0.027169065113412216,completed,,115,The solver successfully reached the end of the integration interval.
3.6,0.37892914162759955,13.300412871128742,0.8444850628946523,3.0401462264207484,2.1085736414150853,5.993204930730486,1.0,60.99300282892756,50.63929451601459,350.0,0.9999997191044272,0.02808955727959983,completed,,114,The solver successfully reached the end of the integration interval.
3.8000000000000003,0.37892914162759955,13.300412871128742,0.8444850628946523,3.209043238999679,2.1085736414150853,6.162101943309417,1.0,61.635104999591505,51.57055126566378,350.0,0.9999997097641731,0.029023582697845995,completed,,114,The solver successfully reached the end of the integration interval.
4.0,0.37892914162759955,13.300412871128742,0.8444850628946523,3.377940251578609,2.1085736414150853,6.330998955888346,1.0,62.110077437039735,52.35631945327492,350.0,0.9999997002982381,0.02997017618326936,completed,,110,The solver successfully reached the end of the integration interval.
4.2,0.37892914162759955,13.300412871128742,0.8444850628946523,3.54683726415754,2.1085736414150853,6.4998959684672775,1.0,62.440042500377736,53.010902153836646,350.0,0.9999996907153514,0.030928464853786863,completed,,108,The solver successfully reached the end of the integration interval.
4.4,0.37892914162759955,13.300412871128742,0.8444850628946523,3.7157342767364705,2.1085736414150853,6.6687929810462085,1.0,62.64469944309287,53.54766538566825,350.0,0.9999996810233353,0.03189766647119541,completed,,105,The solver successfully reached the end of the integration interval.
4.6,0.37892914162759955,13.300412871128742,0.8444850628946523,3.8846312893154002,2.1085736414150853,6.837689993625138,1.0,62.74145449469684,53.97897108559899,350.0,0.999999671229169,0.03287708309653681,completed,,105,The solver successfully reached the end of the integration interval.
4.800000000000001,0.37892914162759955,13.300412871128742,0.8444850628946523,4.053528301894332,2.1085736414150853,7.006587006204069,1.0,62.74551989117499,54.31611180863452,350.0,0.9999996613389971,0.03386610028974246,completed,,104,The solver successfully reached the end of the integration interval.
5.0,0.37892914162759955,13.300412871128742,0.8444850628946523,4.222425314473261,2.1085736414150853,7.175484018782998,1.0,62.67022267169558,54.569381951483365,350.0,0.9999996513582781,0.03486417219392024,completed,,104,The solver successfully reached the end of the integration interval.
1.0,0.43527528164806206,15.278162385846976,0.7351669471981024,0.7351669471981024,1.835619971285262,3.3059538656814667,1.0,26.57505496693177,19.94718994278054,350.0,0.9999998631522614,0.01368477386131417,completed,,183,The solver successfully reached the end of the integration interval.
1.2,0.43527528164806206,15.278162385846976,0.7351669471981024,0.8822003366377228,1.835619971285262,3.452987255121087,1.0,31.80669076216959,23.907751580303955,350.0,0.9999998580084307,0.014199156925315037,completed,,181,The solver successfully reached the end of the integration interval.
1.4,0.43527528164806206,15.278162385846976,0.7351669471981024,1.0292337260773432,1.835619971285262,3.6000206445607077,1.0,36.67949013518471,27.669041676118816,350.0,0.9999998526853352,0.014731466479133815,completed,,177,The solver successfully reached the end of the integration interval.
1.6,0.43527528164806206,15.278162385846976,0.7351669471981024,1.176267115516964,1.835619971285262,3.747054034000328,1.0,41.15498033633018,31.205927276164797,350.0,0.9999998471764833,0.015282351669156924,completed,,173,The solver successfully reached the end of the integration interval.
1.8,0.43527528164806206,15.278162385846976,0.7351669471981024,1.3233005049565842,1.835619971285262,3.8940874234399487,1.0,45.21302475646593,34.501750150827135,350.0,0.9999998414802969,0.015851970310905017,completed,,148,The solver successfully reached the end of the integration interval.
2.0,0.43527528164806206,15.278162385846976,0.7351669471981024,1.4703338943962048,1.835619971285262,4.041120812879569,1.0,48.84775674961596,37.54676202899251,350.0,0.9999998355988614,0.016440113860880956,completed,,137,The solver successfully reached the end of the integration interval.
2.2,0.43527528164806206,15.278162385846976,0.7351669471981024,1.6173672838358253,1.835619971285262,4.18815420231919,1.0,52.0653382789425,40.3372589695662,350.0,0.9999998295370572,0.017046294276951812,completed,,131,The solver successfully reached the end of the integration interval.
2.4000000000000004,0.43527528164806206,15.278162385846976,0.7351669471981024,1.764400673275446,1.835619971285262,4.33518759175881,1.0,54.88100442622192,42.87466768998349,350.0,0.9999998233017637,0.01766982363187708,completed,,127,The solver successfully reached the end of the integration interval.
2.6,0.43527528164806206,15.278162385846976,0.7351669471981024,1.9114340627150663,1.835619971285262,4.482220981198431,1.0,57.31707973315005,45.16478288903603,350.0,0.9999998169012817,0.01830987182620447,completed,,122,The solver successfully reached the end of the integration interval.
2.8,0.43527528164806206,15.278162385846976,0.7351669471981024,2.0584674521546864,1.835619971285262,4.629254370638051,1.0,59.400692062175075,47.21686955885766,350.0,0.9999998103447789,0.018965522103826515,completed,,119,The solver successfully reached the end of the integration interval.
2.9968749999999997,0.43527528164806206,15.278162385846976,0.7351669471981024,2.2032034448843127,1.835619971285262,4.773990363367678,1.0,61.136647680642206,49.01607624072683,350.0,0.9999998037476607,0.019625233922852203,completed,,125,The solver successfully reached the end of the integration interval.
3.0,0.43527528164806206,15.278162385846976,0.7351669471981024,2.205500841594307,1.835619971285262,4.776287760077672,1.0,61.161842552947874,49.04293817911174,350.0,0.9999998036418515,0.019635814853245392,completed,,125,The solver successfully reached the end of the integration interval.
3.2,0.43527528164806206,15.278162385846976,0.7351669471981024,2.352534231033928,1.835619971285262,4.923321149517292,1.0,62.6314869106532,50.656736638810784,350.0,0.9999997968021259,0.020319787407061085,completed,,125,The solver successfully reached the end of the integration interval.
3.4000000000000004,0.43527528164806206,15.278162385846976,0.7351669471981024,2.4995676204735484,1.835619971285262,5.070354538956913,1.0,63.840536062473454,52.07318402644101,350.0,0.9999997898350227,0.02101649773248937,completed,,120,The solver successfully reached the end of the integration interval.
3.6,0.43527528164806206,15.278162385846976,0.7351669471981024,2.6466010099131685,1.835619971285262,5.217387928396533,1.0,64.8185357300127,53.30764185126373,350.0,0.9999997827495194,0.021725048063672148,completed,,120,The solver successfully reached the end of the integration interval.
3.8000000000000003,0.43527528164806206,15.278162385846976,0.7351669471981024,2.7936343993527895,1.835619971285262,5.364421317836154,1.0,65.5931457490961,54.375437694443384,350.0,0.9999997755540256,0.022444597430876456,completed,,120,The solver successfully reached the end of the integration interval.
4.0,0.43527528164806206,15.278162385846976,0.7351669471981024,2.9406677887924095,1.835619971285262,5.5114547072757745,1.0,66.18972752941478,55.29148384180482,350.0,0.9999997682563001,0.02317436998418998,completed,,118,The solver successfully reached the end of the integration interval.
4.2,0.43527528164806206,15.278162385846976,0.7351669471981024,3.08770117823203,1.835619971285262,5.658488096715395,1.0,66.63117460244126,56.069994998642926,350.0,0.9999997608634231,0.023913657685625367,completed,,115,The solver successfully reached the end of the integration interval.
4.4,0.43527528164806206,15.278162385846976,0.7351669471981024,3.2347345676716506,1.835619971285262,5.8055214861550155,1.0,66.93791216396046,56.724321405804844,350.0,0.9999997533817953,0.024661820469191298,completed,,112,The solver successfully reached the end of the integration interval.
4.6,0.43527528164806206,15.278162385846976,0.7351669471981024,3.3817679571112707,1.835619971285262,5.952554875594635,1.0,67.12800512572711,57.26685130962272,350.0,0.9999997458171604,0.025418283956241794,completed,,109,The solver successfully reached the end of the integration interval.
4.800000000000001,0.43527528164806206,15.278162385846976,0.7351669471981024,3.528801346550892,1.835619971285262,6.0995882650342566,1.0,67.21734391111286,57.708992607689105,350.0,0.9999997381746507,0.02618253492983058,completed,,111,The solver successfully reached the end of the integration interval.
5.0,0.43527528164806206,15.278162385846976,0.7351669471981024,3.675834735990512,1.835619971285262,6.246621654473877,1.0,67.21976875646848,58.06113495709773,350.0,0.9999997304588011,0.026954119894071482,completed,,109,The solver successfully reached the end of the integration interval.
1.0,0.5,17.549999999999997,0.64,0.64,1.598,2.878,1.0,27.618590278710613,20.541445798762016,350.0,0.9999998931799691,0.010682003092369996,completed,,183,The solver successfully reached the end of the integration interval.
1.2,0.5,17.549999999999997,0.64,0.768,1.598,3.0060000000000002,1.0,33.09838322598058,24.645383716457054,350.0,0.999999889246382,0.011075361806433648,completed,,182,The solver successfully reached the end of the integration interval.
1.4,0.5,17.549999999999997,0.64,0.8959999999999999,1.598,3.1340000000000003,1.0,38.22093759337262,28.55548905468564,350.0,0.9999998851757983,0.011482420173706487,completed,,184,The solver successfully reached the end of the integration interval.
1.6,0.5,17.549999999999997,0.64,1.024,1.598,3.2620000000000005,1.0,42.94432975648837,32.24552498663309,350.0,0.9999998809619831,0.011903801685548387,completed,,179,The solver successfully reached the end of the integration interval.
1.8,0.5,17.549999999999997,0.64,1.1520000000000001,1.598,3.3900000000000006,1.0,47.24510683961978,35.69751351133273,350.0,0.9999998766026023,0.012339739769231528,completed,,154,The solver successfully reached the end of the integration interval.
2.0,0.5,17.549999999999997,0.64,1.28,1.598,3.518,1.0,51.11455356675493,38.90040943539602,350.0,0.9999998720982582,0.012790174179826863,completed,,143,The solver successfully reached the end of the integration interval.
2.2,0.5,17.549999999999997,0.64,1.4080000000000001,1.598,3.646,1.0,54.55639121139004,41.84913592196591,350.0,0.999999867451859,0.013254814097308554,completed,,137,The solver successfully reached the end of the integration interval.
2.4000000000000004,0.5,17.549999999999997,0.64,1.5360000000000003,1.598,3.774,1.0,57.58413313048128,44.5438677123081,350.0,0.9999998626680198,0.013733198022237048,completed,,132,The solver successfully reached the end of the integration interval.
2.6,0.5,17.549999999999997,0.64,1.6640000000000001,1.598,3.902,1.0,60.219042000886645,46.989311449070804,350.0,0.9999998577526206,0.014224737940821797,completed,,129,The solver successfully reached the end of the integration interval.
2.8,0.5,17.549999999999997,0.64,1.7919999999999998,1.598,4.03,1.0,62.48779789505245,49.193787574564205,350.0,0.9999998527123765,0.014728762354934588,completed,,127,The solver successfully reached the end of the integration interval.
2.9968749999999997,0.5,17.549999999999997,0.64,1.918,1.598,4.156,1.0,64.39272904083226,51.13939545694727,350.0,0.9999998476359532,0.015236404680763371,completed,,133,The solver successfully reached the end of the integration interval.
3.0,0.5,17.549999999999997,0.64,1.92,1.598,4.158,1.0,64.42050215274223,51.168549190273595,350.0,0.9999998475544942,0.015244550580973737,completed,,133,The solver successfully reached the end of the integration interval.
