panel,x_species,x_feed_mol_h,y_species,y_feed_mol_h,fixed_species,fixed_feed_mol_h,co_feed_mol_h,h2_feed_mol_h,n2_feed_mol_h,total_feed_mol_h,co_conversion_pct,status,solver_message
H2_vs_N2_at_fixed_CO,N2,0.7555555555555555,H2,0.2,CO,0.32,0.32,0.2,0.7555555555555555,1.2755555555555556,30.040769001554494,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.799,H2,0.2,CO,0.32,0.32,0.2,0.799,1.319,29.49819790167194,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.8,H2,0.2,CO,0.32,0.32,0.2,0.8,1.32,29.485965807803527,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.8444444444444444,H2,0.2,CO,0.32,0.32,0.2,0.8444444444444444,1.3644444444444446,28.953461904180962,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.8888888888888888,H2,0.2,CO,0.32,0.32,0.2,0.8888888888888888,1.4088888888888889,28.44165041412312,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.9333333333333332,H2,0.2,CO,0.32,0.32,0.2,0.9333333333333332,1.4533333333333331,27.949154249908197,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.9777777777777777,H2,0.2,CO,0.32,0.32,0.2,0.9777777777777777,1.4977777777777779,27.474932984822015,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.0222222222222221,H2,0.2,CO,0.32,0.32,0.2,1.0222222222222221,1.5422222222222222,27.017792039963638,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.0666666666666667,H2,0.2,CO,0.32,0.32,0.2,1.0666666666666667,1.5866666666666667,26.576721656659714,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.1111111111111112,H2,0.2,CO,0.32,0.32,0.2,1.1111111111111112,1.6311111111111112,26.150795744587274,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.1555555555555554,H2,0.2,CO,0.32,0.32,0.2,1.1555555555555554,1.6755555555555555,25.739163078995237,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.2,H2,0.2,CO,0.32,0.32,0.2,1.2,1.72,25.34104933423701,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.4,H2,0.25555555555555554,CO,0.32,0.32,0.25555555555555554,0.4,0.9755555555555555,45.77142325972175,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.4444444444444445,H2,0.25555555555555554,CO,0.32,0.32,0.25555555555555554,0.4444444444444445,1.02,44.78318061440456,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.48888888888888893,H2,0.25555555555555554,CO,0.32,0.32,0.25555555555555554,0.48888888888888893,1.0644444444444445,43.84448358117767,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.5333333333333333,H2,0.25555555555555554,CO,0.32,0.32,0.25555555555555554,0.5333333333333333,1.1088888888888888,42.9511673553847,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.5777777777777777,H2,0.25555555555555554,CO,0.32,0.32,0.25555555555555554,0.5777777777777777,1.1533333333333333,42.09938302356663,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.6222222222222222,H2,0.25555555555555554,CO,0.32,0.32,0.25555555555555554,0.6222222222222222,1.1977777777777778,41.28610726402545,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.6666666666666666,H2,0.25555555555555554,CO,0.32,0.32,0.25555555555555554,0.6666666666666666,1.2422222222222221,40.50845782503107,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.711111111111111,H2,0.25555555555555554,CO,0.32,0.32,0.25555555555555554,0.711111111111111,1.2866666666666666,39.763476161559566,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.7555555555555555,H2,0.25555555555555554,CO,0.32,0.32,0.25555555555555554,0.7555555555555555,1.3311111111111111,39.04900579869641,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.799,H2,0.25555555555555554,CO,0.32,0.32,0.25555555555555554,0.799,1.3745555555555555,38.37808689971761,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.8,H2,0.25555555555555554,CO,0.32,0.32,0.25555555555555554,0.8,1.3755555555555556,38.362948922781165,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.8444444444444444,H2,0.25555555555555554,CO,0.32,0.32,0.25555555555555554,0.8444444444444444,1.42,37.70340355118618,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.8888888888888888,H2,0.25555555555555554,CO,0.32,0.32,0.25555555555555554,0.8888888888888888,1.4644444444444444,37.06865617958123,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.9333333333333332,H2,0.25555555555555554,CO,0.32,0.32,0.25555555555555554,0.9333333333333332,1.5088888888888887,36.45715695470728,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.9777777777777777,H2,0.25555555555555554,CO,0.32,0.32,0.25555555555555554,0.9777777777777777,1.5533333333333332,35.86749338007452,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.0222222222222221,H2,0.25555555555555554,CO,0.32,0.32,0.25555555555555554,1.0222222222222221,1.5977777777777777,35.29829628425477,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.0666666666666667,H2,0.25555555555555554,CO,0.32,0.32,0.25555555555555554,1.0666666666666667,1.6422222222222222,34.7485117525217,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.1111111111111112,H2,0.25555555555555554,CO,0.32,0.32,0.25555555555555554,1.1111111111111112,1.6866666666666668,34.2169350475341,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.1555555555555554,H2,0.25555555555555554,CO,0.32,0.32,0.25555555555555554,1.1555555555555554,1.731111111111111,33.70266160454191,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.2,H2,0.25555555555555554,CO,0.32,0.32,0.25555555555555554,1.2,1.7755555555555556,33.20470227141876,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.4,H2,0.3111111111111111,CO,0.32,0.32,0.3111111111111111,0.4,1.031111111111111,55.53812293652546,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.4444444444444445,H2,0.3111111111111111,CO,0.32,0.32,0.3111111111111111,0.4444444444444445,1.0755555555555556,54.40184670788666,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.48888888888888893,H2,0.3111111111111111,CO,0.32,0.32,0.3111111111111111,0.48888888888888893,1.12,53.32031367957295,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.5333333333333333,H2,0.3111111111111111,CO,0.32,0.32,0.3111111111111111,0.5333333333333333,1.1644444444444444,52.28910077549844,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.5777777777777777,H2,0.3111111111111111,CO,0.32,0.32,0.3111111111111111,0.5777777777777777,1.208888888888889,51.30402763292564,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.6222222222222222,H2,0.3111111111111111,CO,0.32,0.32,0.3111111111111111,0.6222222222222222,1.2533333333333334,50.361615739611956,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.6666666666666666,H2,0.3111111111111111,CO,0.32,0.32,0.3111111111111111,0.6666666666666666,1.2977777777777777,49.45870173033759,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.711111111111111,H2,0.3111111111111111,CO,0.32,0.32,0.3111111111111111,0.711111111111111,1.3422222222222222,48.592482958935996,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.7555555555555555,H2,0.3111111111111111,CO,0.32,0.32,0.3111111111111111,0.7555555555555555,1.3866666666666667,47.76042800751421,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.799,H2,0.3111111111111111,CO,0.32,0.32,0.3111111111111111,0.799,1.430111111111111,46.977894177899124,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.8,H2,0.3111111111111111,CO,0.32,0.32,0.3111111111111111,0.8,1.4311111111111112,46.96022471268802,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.8444444444444444,H2,0.3111111111111111,CO,0.32,0.32,0.3111111111111111,0.8444444444444444,1.4755555555555555,46.18981549703873,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.8888888888888888,H2,0.3111111111111111,CO,0.32,0.32,0.3111111111111111,0.8888888888888888,1.52,45.44741749676903,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.9333333333333332,H2,0.3111111111111111,CO,0.32,0.32,0.3111111111111111,0.9333333333333332,1.5644444444444443,44.73111338807715,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.9777777777777777,H2,0.3111111111111111,CO,0.32,0.32,0.3111111111111111,0.9777777777777777,1.6088888888888888,44.039494398994535,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.0222222222222221,H2,0.3111111111111111,CO,0.32,0.32,0.3111111111111111,1.0222222222222221,1.6533333333333333,43.37105282874077,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.0666666666666667,H2,0.3111111111111111,CO,0.32,0.32,0.3111111111111111,1.0666666666666667,1.6977777777777778,42.724548886618514,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.1111111111111112,H2,0.3111111111111111,CO,0.32,0.32,0.3111111111111111,1.1111111111111112,1.7422222222222223,42.098736179173684,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.1555555555555554,H2,0.3111111111111111,CO,0.32,0.32,0.3111111111111111,1.1555555555555554,1.7866666666666666,41.49255143302439,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.2,H2,0.3111111111111111,CO,0.32,0.32,0.3111111111111111,1.2,1.8311111111111111,40.90494431240085,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.4,H2,0.3666666666666667,CO,0.32,0.32,0.3666666666666667,0.4,1.0866666666666667,64.61032161406604,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.4444444444444445,H2,0.3666666666666667,CO,0.32,0.32,0.3666666666666667,0.4444444444444445,1.1311111111111112,63.36754770333668,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.48888888888888893,H2,0.3666666666666667,CO,0.32,0.32,0.3666666666666667,0.48888888888888893,1.1755555555555557,62.180917276199864,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.5333333333333333,H2,0.3666666666666667,CO,0.32,0.32,0.3666666666666667,0.5333333333333333,1.22,61.04606215389767,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.5777777777777777,H2,0.3666666666666667,CO,0.32,0.32,0.3666666666666667,0.5777777777777777,1.2644444444444445,59.95917519140549,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.6222222222222222,H2,0.3666666666666667,CO,0.32,0.32,0.3666666666666667,0.6222222222222222,1.308888888888889,58.916694915483426,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.6666666666666666,H2,0.3666666666666667,CO,0.32,0.32,0.3666666666666667,0.6666666666666666,1.3533333333333333,57.91568911998189,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.711111111111111,H2,0.3666666666666667,CO,0.32,0.32,0.3666666666666667,0.711111111111111,1.3977777777777778,56.953119047215175,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.7555555555555555,H2,0.3666666666666667,CO,0.32,0.32,0.3666666666666667,0.7555555555555555,1.4422222222222223,56.02654127858641,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.799,H2,0.3666666666666667,CO,0.32,0.32,0.3666666666666667,0.799,1.4856666666666667,55.15337608979309,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.8,H2,0.3666666666666667,CO,0.32,0.32,0.3666666666666667,0.8,1.4866666666666668,55.1336420940453,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.8444444444444444,H2,0.3666666666666667,CO,0.32,0.32,0.3666666666666667,0.8444444444444444,1.531111111111111,54.27241020460672,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.8888888888888888,H2,0.3666666666666667,CO,0.32,0.32,0.3666666666666667,0.8888888888888888,1.5755555555555556,53.440924407717496,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.9333333333333332,H2,0.3666666666666667,CO,0.32,0.32,0.3666666666666667,0.9333333333333332,1.6199999999999999,52.63741894522056,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.9777777777777777,H2,0.3666666666666667,CO,0.32,0.32,0.3666666666666667,0.9777777777777777,1.6644444444444444,51.86033921782195,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.0222222222222221,H2,0.3666666666666667,CO,0.32,0.32,0.3666666666666667,1.0222222222222221,1.708888888888889,51.108240681370255,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.0666666666666667,H2,0.3666666666666667,CO,0.32,0.32,0.3666666666666667,1.0666666666666667,1.7533333333333334,50.37987226269615,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.1111111111111112,H2,0.3666666666666667,CO,0.32,0.32,0.3666666666666667,1.1111111111111112,1.797777777777778,49.67368425947905,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.1555555555555554,H2,0.3666666666666667,CO,0.32,0.32,0.3666666666666667,1.1555555555555554,1.8422222222222222,48.988729767660956,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.2,H2,0.3666666666666667,CO,0.32,0.32,0.3666666666666667,1.2,1.8866666666666667,48.32388609121802,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.4,H2,0.399,CO,0.32,0.32,0.399,0.4,1.119,69.48910445979288,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.4444444444444445,H2,0.399,CO,0.32,0.32,0.399,0.4444444444444445,1.1634444444444445,68.20873691650458,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.48888888888888893,H2,0.399,CO,0.32,0.32,0.399,0.48888888888888893,1.207888888888889,66.98293041485861,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.5333333333333333,H2,0.399,CO,0.32,0.32,0.399,0.5333333333333333,1.2523333333333333,65.80762829987137,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.5777777777777777,H2,0.399,CO,0.32,0.32,0.399,0.5777777777777777,1.2967777777777778,64.67945505687048,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.6222222222222222,H2,0.399,CO,0.32,0.32,0.399,0.6222222222222222,1.3412222222222223,63.59525477986089,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.6666666666666666,H2,0.399,CO,0.32,0.32,0.399,0.6666666666666666,1.3856666666666666,62.55206152880325,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.711111111111111,H2,0.399,CO,0.32,0.32,0.399,0.711111111111111,1.430111111111111,61.54728882629195,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.7555555555555555,H2,0.399,CO,0.32,0.32,0.399,0.7555555555555555,1.4745555555555556,60.57870175038341,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.799,H2,0.399,CO,0.32,0.32,0.399,0.799,1.518,59.66450585690253,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.8,H2,0.399,CO,0.32,0.32,0.399,0.8,1.5190000000000001,59.64382906650367,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.8444444444444444,H2,0.399,CO,0.32,0.32,0.399,0.8444444444444444,1.5634444444444444,58.74079768880078,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.8888888888888888,H2,0.399,CO,0.32,0.32,0.399,0.8888888888888888,1.607888888888889,57.86783888822842,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.9333333333333332,H2,0.399,CO,0.32,0.32,0.399,0.9333333333333332,1.6523333333333332,57.02323838338462,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.9777777777777777,H2,0.399,CO,0.32,0.32,0.399,0.9777777777777777,1.6967777777777777,56.20547638002681,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.0222222222222221,H2,0.399,CO,0.32,0.32,0.399,1.0222222222222221,1.7412222222222222,55.41310988505585,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.0666666666666667,H2,0.399,CO,0.32,0.32,0.399,1.0666666666666667,1.7856666666666667,54.64479015241316,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.1111111111111112,H2,0.399,CO,0.32,0.32,0.399,1.1111111111111112,1.8301111111111112,53.89933214480307,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.1555555555555554,H2,0.399,CO,0.32,0.32,0.399,1.1555555555555554,1.8745555555555555,53.17556756748727,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.2,H2,0.399,CO,0.32,0.32,0.399,1.2,1.919,52.47260797526084,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.4,H2,0.4222222222222222,CO,0.32,0.32,0.4222222222222222,0.4,1.1422222222222222,72.78269576152859,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.4444444444444445,H2,0.4222222222222222,CO,0.32,0.32,0.4222222222222222,0.4444444444444445,1.1866666666666668,71.48842179623789,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.48888888888888893,H2,0.4222222222222222,CO,0.32,0.32,0.4222222222222222,0.48888888888888893,1.2311111111111113,70.24605500553078,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.5333333333333333,H2,0.4222222222222222,CO,0.32,0.32,0.4222222222222222,0.5333333333333333,1.2755555555555556,69.05233485679818,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.5777777777777777,H2,0.4222222222222222,CO,0.32,0.32,0.4222222222222222,0.5777777777777777,1.3199999999999998,67.90404523945053,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.6222222222222222,H2,0.4222222222222222,CO,0.32,0.32,0.4222222222222222,0.6222222222222222,1.3644444444444446,66.79846361561748,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.6666666666666666,H2,0.4222222222222222,CO,0.32,0.32,0.4222222222222222,0.6666666666666666,1.4088888888888889,65.73296915793088,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.711111111111111,H2,0.4222222222222222,CO,0.32,0.32,0.4222222222222222,0.711111111111111,1.4533333333333331,64.70518038152646,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.7555555555555555,H2,0.4222222222222222,CO,0.32,0.32,0.4222222222222222,0.7555555555555555,1.4977777777777779,63.71294226267121,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.799,H2,0.4222222222222222,CO,0.32,0.32,0.4222222222222222,0.799,1.5412222222222223,62.77529173912869,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.8,H2,0.4222222222222222,CO,0.32,0.32,0.4222222222222222,0.8,1.5422222222222222,62.754071198835646,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.8444444444444444,H2,0.4222222222222222,CO,0.32,0.32,0.4222222222222222,0.8444444444444444,1.5866666666666667,61.82676722048769,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.8888888888888888,H2,0.4222222222222222,CO,0.32,0.32,0.4222222222222222,0.8888888888888888,1.6311111111111112,60.929354082946354,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.9333333333333332,H2,0.4222222222222222,CO,0.32,0.32,0.4222222222222222,0.9333333333333332,1.6755555555555555,60.06019657591035,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.9777777777777777,H2,0.4222222222222222,CO,0.32,0.32,0.4222222222222222,0.9777777777777777,1.72,59.21780284411816,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.0222222222222221,H2,0.4222222222222222,CO,0.32,0.32,0.4222222222222222,1.0222222222222221,1.7644444444444445,58.40082104670162,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.0666666666666667,H2,0.4222222222222222,CO,0.32,0.32,0.4222222222222222,1.0666666666666667,1.8088888888888888,57.60802114027592,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.1111111111111112,H2,0.4222222222222222,CO,0.32,0.32,0.4222222222222222,1.1111111111111112,1.8533333333333335,56.83815372491434,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.1555555555555554,H2,0.4222222222222222,CO,0.32,0.32,0.4222222222222222,1.1555555555555554,1.8977777777777778,56.09012378076261,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.2,H2,0.4222222222222222,CO,0.32,0.32,0.4222222222222222,1.2,1.942222222222222,55.36291822521137,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.4,H2,0.4777777777777778,CO,0.32,0.32,0.4777777777777778,0.4,1.1977777777777778,79.85994654917145,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.4444444444444445,H2,0.4777777777777778,CO,0.32,0.32,0.4777777777777778,0.4444444444444445,1.2422222222222223,78.58245812285183,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.48888888888888893,H2,0.4777777777777778,CO,0.32,0.32,0.4777777777777778,0.48888888888888893,1.2866666666666666,77.3455053040193,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.5333333333333333,H2,0.4777777777777778,CO,0.32,0.32,0.4777777777777778,0.5333333333333333,1.3311111111111111,76.14768579778614,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.5777777777777777,H2,0.4777777777777778,CO,0.32,0.32,0.4777777777777778,0.5777777777777777,1.3755555555555556,74.98781540176206,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.6222222222222222,H2,0.4777777777777778,CO,0.32,0.32,0.4777777777777778,0.6222222222222222,1.42,73.86428327464819,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.6666666666666666,H2,0.4777777777777778,CO,0.32,0.32,0.4777777777777778,0.6666666666666666,1.4644444444444444,72.7756112487928,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.711111111111111,H2,0.4777777777777778,CO,0.32,0.32,0.4777777777777778,0.711111111111111,1.508888888888889,71.72031706130775,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.7555555555555555,H2,0.4777777777777778,CO,0.32,0.32,0.4777777777777778,0.7555555555555555,1.5533333333333332,70.69692833898128,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.799,H2,0.4777777777777778,CO,0.32,0.32,0.4777777777777778,0.799,1.5967777777777779,69.72606084196379,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.8,H2,0.4777777777777778,CO,0.32,0.32,0.4777777777777778,0.8,1.597777777777778,69.7040464075291,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.8444444444444444,H2,0.4777777777777778,CO,0.32,0.32,0.4777777777777778,0.8444444444444444,1.6422222222222222,68.7402977945216,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.8888888888888888,H2,0.4777777777777778,CO,0.32,0.32,0.4777777777777778,0.8888888888888888,1.6866666666666665,67.80448565512486,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.9333333333333332,H2,0.4777777777777778,CO,0.32,0.32,0.4777777777777778,0.9333333333333332,1.731111111111111,66.89525809976129,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.9777777777777777,H2,0.4777777777777778,CO,0.32,0.32,0.4777777777777778,0.9777777777777777,1.7755555555555556,66.01140983841395,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.0222222222222221,H2,0.4777777777777778,CO,0.32,0.32,0.4777777777777778,1.0222222222222221,1.8199999999999998,65.15195505419405,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.0666666666666667,H2,0.4777777777777778,CO,0.32,0.32,0.4777777777777778,1.0666666666666667,1.8644444444444446,64.31570979607667,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.1111111111111112,H2,0.4777777777777778,CO,0.32,0.32,0.4777777777777778,1.1111111111111112,1.9088888888888889,63.501709093886085,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.1555555555555554,H2,0.4777777777777778,CO,0.32,0.32,0.4777777777777778,1.1555555555555554,1.9533333333333331,62.70907695257861,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,1.2,H2,0.4777777777777778,CO,0.32,0.32,0.4777777777777778,1.2,1.9977777777777779,61.93688827852492,completed,The solver successfully reached the end of the integration interval.
H2_vs_N2_at_fixed_CO,N2,0.4,H2,0.5333333333333333,CO,0.32,0.32,0.5333333333333333,0.4,1.2533333333333334,85.68549492075114,completed,The solver successfully reached the end of the integration interval.
