catalyst_mass_kg,bed_length_m,temperature_k,pressure_bar,co_conversion,methane_yield,flow_CO_mol_s,flow_H2_mol_s,flow_CH4_mol_s,flow_H2O_mol_s,flow_CO2_mol_s,flow_N2_mol_s,concentration_CO_mol_m3,concentration_H2_mol_m3,concentration_CH4_mol_m3,concentration_H2O_mol_m3,concentration_CO2_mol_m3,concentration_N2_mol_m3,intrinsic_r1_co2_methanation_mol_kg_s,intrinsic_r2_co_methanation_mol_kg_s,intrinsic_wgs_mol_kg_s
0.007239583107605499,0.01905,782.3461879603408,4.996656723166634,0.8215311083943598,0.6595335584739892,0.0002974481526760669,0.0036389947908313084,0.0010992225974566488,0.0008292266809226986,0.00026999591653260614,0.041666666666666664,0.4779864785102747,5.847709221717565,1.766403770641055,1.3325318632341787,0.43387190740471643,66.95655391395518,0.0,0.09083274784855758,0.007560590603409982
0.007529166431909719,0.019812000000000003,785.8246001887957,4.996510572252533,0.83724569602715,0.6745709764192991,0.00027125717328808344,0.00356493631725056,0.0011242849606988318,0.000853160428019081,0.0002711245326784067,0.041666666666666664,0.4344120410982353,5.709162427632196,1.8005161619616596,1.3663165417063454,0.4341996202531615,66.72819558288023,0.0,0.0824225721538907,0.00046848902953522837
0.007818749756213939,0.020574000000000002,788.9294607864443,4.9963639510344136,0.8504715632744214,0.688230057107639,0.0002492140612092977,0.003495918891407079,0.0011470500951793984,0.0008766475849014283,0.0002704025102766258,0.041666666666666664,0.39790753004247364,5.581757484142776,1.831437070577262,1.3996990118983423,0.43173805867677334,66.5270664824664,0.0,0.07495480970056644,-0.005226588410229111
0.008108333080518159,0.021336,791.7080358010197,4.9962169124095865,0.8616016785196479,0.7006671229219837,0.00023066386913392023,0.0034315553113868245,0.0011677785382033063,0.0008995542788738669,0.00026822425932809525,0.041666666666666664,0.3673052179878577,5.464350253114595,1.8595506619516378,1.4324349181095364,0.42711574383996087,66.34929059453995,0.0,0.06833915349476549,-0.009609923102818175
0.008397916404822379,0.022098000000000003,794.2026353100046,4.996069502094944,0.8709904859496923,0.7120211681496219,0.00021501585675051273,0.003371509688919311,0.0011867019469160365,0.0009217530839159199,0.0002649488629987726,0.041666666666666664,0.3415732941212354,5.355966243652793,1.885189768206374,1.464293108414282,0.4208966597899568,66.19149305299256,0.0,0.06247034199856273,-0.012832857065620134
0.008687499729126599,0.022860000000000002,796.4499598798989,4.995921759556805,0.8789447584838452,0.7224127470696495,0.00020175873586025794,0.0033154896170093815,0.0012040212451160826,0.0009431345594257571,0.00026088668568898134,0.041666666666666664,0.3198318634933678,5.255778482550943,1.9086378434577358,1.4950752064339918,0.4135626370216134,66.05080859937122,0.0,0.05724347076500048,-0.015074516532516609
0.008977083053430819,0.023622000000000004,798.4811892393553,4.9957737189232265,0.8857221733466044,0.7319448863310483,0.00019046304442232588,0.0032632377133713225,0.0012199081438850805,0.0009636126655258204,0.0002562954783579157,0.041666666666666664,0.3013499217009444,5.163082593783987,1.9301341357694979,1.5246243815275575,0.40550975423981317,65.92484529280956,0.0,0.052562660630096264,-0.016515680384060354
0.00926666637773504,0.024384000000000003,800.3224910569706,4.995625409844592,0.8915345423435705,0.7407050660664436,0.0001807757627607156,0.0032145237967969634,0.0012345084434440727,0.000983125982982195,0.0002513824604605336,0.041666666666666664,0.28553152478818,5.077272899587976,1.9498801876833718,1.5528268651331967,0.39705332254805203,65.81162587554319,0.0,0.04834494090794866,-0.017323206968715355
0.00955624970203926,0.025146000000000005,801.9957003751919,4.99547685823947,0.896553265092702,0.7487675424087721,0.0001724112248454968,0.003169138492429993,0.0012479459040146202,0.001001636366208071,0.00024630953780520505,0.041666666666666664,0.2718974247340449,4.99782189639583,1.9680463253656733,1.5796091509470795,0.38843717441647385,65.7095231129578,0.0,0.044521133340969285,-0.017642247910565116
0.00984583302634348,0.025908000000000004,803.5190491781348,4.9953280869353565,0.9009157185917309,0.756195691474146,0.00016514046901378195,0.0031268882544925477,0.0012603261524569101,0.0010191261072609362,0.00024120004519462984,0.041666666666666664,0.260065309729264,4.924263369541092,1.9847776450922148,1.604932747986052,0.3798448971040459,65.61719629819105,0.0,0.041034939680097755,-0.01759397909354938
0.0101354163506477,0.026670000000000006,804.9078435430096,4.995179116191852,0.9047314747075952,0.7630441054026381,0.0001587808754873413,0.0030875917551623755,0.0012717401756710636,0.0010355945601628024,0.00023614561550691716,0.041666666666666664,0.24973132907802903,4.85617924892055,2.000199100411061,1.6287881339717882,0.371410966437159,65.5335348982091,0.0,0.03784122971273897,-0.017276496749703957
0.01042499967495192,0.027432000000000005,806.1750515926741,4.995029964121414,0.9080878766703306,0.7693603636993831,0.00015318687221611556,0.003051077369788635,0.0012822672728323053,0.0010510547512140595,0.00023121252161690137,0.041666666666666664,0.24065392044328962,4.793189651261713,2.0144196548896964,1.6511887919701256,0.36323086291745893,65.45761095631393,0.0,0.03490408671866516,-0.016767358374171874
0.01071458299925614,0.028194000000000007,807.3317866568331,4.994880647020034,0.9110547385901899,0.7751864576587245,0.00014824210234968348,0.003017181513259458,0.0012919774294312075,0.0010655302945454322,0.0002264471348844312,0.041666666666666664,0.23264038924735017,4.734945542116349,2.0275355470382586,1.6721658594207214,0.35536968761542775,65.38864059757866,0.0,0.03219494560279219,-0.01612670197509439
0.011004166323560358,0.028956000000000003,808.3877131361864,4.99473117964994,0.9136883620361429,0.7805599685260518,0.00014385272993976204,0.0029857474798871977,0.001300933280876753,0.0010790526250266017,0.00022188065584880713,0.041666666666666664,0.225535597607923,4.681123135200078,2.0396329292703568,1.6917633661709512,0.3478695630972979,65.32595224944212,0.0,0.029690868754035017,-0.015400641813331575
0.011293749647864578,0.029718,809.3513209852451,4.994581575413399,0.9160343430531281,0.785514841532692,0.00013994276157811963,0.002956624961537905,0.0013091914025544868,0.0010916589000204268,0.00021753250253271584,0.041666666666666664,0.21921406021671072,4.6314204110871104,2.0507896208306016,1.7100347109528689,0.3407549098756273,65.26896477312614,0.0,0.027373307998919922,-0.014623798678131895
0.011583332972168799,0.030480000000000004,810.2301811518663,4.994431846545038,0.9181301745662276,0.79008210874963,0.0001364497090562873,0.0029296695659468183,0.0013168035145827168,0.001103390071555054,0.0002134134430263183,0.041666666666666664,0.21357272538518712,4.585554033092087,2.061076695225575,1.7270394079606222,0.3340372872628486,65.21716769689286,0.0,0.02522690801155136,-0.013822063155101637
0.011872916296473019,0.031242000000000002,811.0311098384668,4.994282004230305,0.9200069872485643,0.7942903375467464,0.00013332168791905938,0.002904742728436603,0.0013238172292445775,0.0011142894797415476,0.00020952774950168545,0.041666666666666664,0.20852613165310563,4.543257545434817,2.070559487648376,1.7428407814137725,0.32771870623250104,65.17010813840213,0.0,0.023238708823214396,-0.01301449708707338
0.012162499620777239,0.032004000000000005,811.7603225413598,4.994132058749878,0.921691110269215,0.798166068906299,0.00013051481621797483,0.0028817113910740034,0.0013302767815104985,0.0011244017125723051,0.000205875068936849,0.041666666666666664,0.20400210939964852,4.504279433518663,2.0792985607111634,1.7575040736695817,0.3217944870394802,65.12737892880983,0.0,0.021397417585597718,-0.012215162777267682
0.012452082945081459,0.032766,812.4234755299481,4.993982019478161,0.9232047197830361,0.8017338800792094,0.0001279921336949398,0.002860448665777636,0.0013362231334653491,0.0011337717339589713,0.00020245139950503336,0.041666666666666664,0.1999399351744738,4.468383363063675,2.0873498938650523,1.771095148165106,0.31625474569784584,65.08861436848679,0.0,0.01969315825753898,-0.011433876937255963
0.01274166626938568,0.033528,813.0258110926316,4.993831895082519,0.924567135926421,0.8050168415168147,0.0001257214401226315,0.0028408329497659084,0.001341694735861358,0.001142444245178681,0.00019925049068133272,0.041666666666666664,0.19628681165401832,4.435345646751398,2.0947658701516776,1.7836793641551478,0.31108650599443083,65.05347969505564,0.0,0.018116853368860566,-0.01067780903517928
0.0130312495936899,0.03429000000000001,813.5721477699797,4.993681693475896,0.9257949920931452,0.808036424018524,0.0001236750131780913,0.002822748826699053,0.0013467273733642068,0.0011504630932398386,0.00019626428012302398,0.041666666666666664,0.19299734337650465,4.404956268632682,2.101595129304205,1.7953207761399128,0.3062743531621942,65.02167064612505,0.0,0.016660227545515847,-0.009951705699973425
0.01332083291799412,0.03505200000000001,814.0669600013922,4.993531421949249,0.9269029162614413,0.8108127574457487,0.0001218284728975978,0.0028060864774647155,0.0013513545957429146,0.0011578709977167606,0.00019348359802480976,0.041666666666666664,0.1900316803816398,4.3770172598078325,2.1078831451521967,1.806081666526581,0.30180147862351897,64.99290760398632,0.0,0.015315507877357184,-0.009258710617657708
0.01361041624229834,0.035814000000000006,814.514384938329,4.993381087167725,0.9279037531431117,0.813364613128509,0.00012016041142814722,0.0027907421677157633,0.0013556076885475152,0.0011647091218565115,0.00019089856668965955,0.041666666666666664,0.18735488564868696,4.351343121191056,2.1136722191083193,1.816021947210921,0.29765027189530224,64.96693441636012,0.0,0.014075398452895776,-0.008600672671104783
0.01389999956660256,0.03657600000000001,814.9182799458499,4.993230695287536,0.9288089564850447,0.8157096152254282,0.00011865173919159238,0.002776617492639524,0.0013595160253757137,0.0011710171232763536,0.0001884989020980159,0.041666666666666664,0.18493586212603055,4.327759148699388,2.1190019627190413,1.8251992152239962,0.29380274749295027,64.94351430850296,0.0,0.012932915736164894,-0.007978555213177991
0.014189582890906778,0.037338,815.2821897614134,4.993080251890561,0.9296285751129304,0.8178640701471986,0.00011728570814511607,0.002763620490874198,0.0013631067835786644,0.0011768326086357783,0.0001862741749415417,0.041666666666666664,0.18274735998400607,4.30610307677111,2.123908957151689,1.8336680212152092,0.2902409359343853,64.92243132680439,0.0,0.01188151400036857,-0.0073925040475815666
0.014479166215210998,0.0381,815.609439614564,4.992929762166621,0.9303717178331613,0.8198433486540285,0.00011604713694473113,0.00275166387202905,0.0013664055810900476,0.0011821916324581598,0.00018421394863054341,0.041666666666666664,0.1807647248383003,4.28622175238772,2.128427597493388,1.8414805463853607,0.286947051105933,64.90348433599289,0.0,0.010914833371935629,-0.006842249575902565
0.014768749539515218,0.03886200000000001,815.9030532043178,4.992779230769802,0.9310463158731808,0.8216615091245164,0.0001149228068780319,0.002740667132292496,0.0013694358485408608,0.0011871278372930871,0.00018230801124642938,0.041666666666666664,0.17896650568304578,4.267974592957153,2.1325893025790994,1.8486854490501243,0.28390385352688163,64.88649154477801,0.0,0.010026984973403938,-0.006326989510825551
0.015058332863819439,0.039624000000000006,816.1659064683772,4.99262866209807,0.9316597266378375,0.8233319664315466,0.00011390045560360415,0.002730553101520057,0.0013722199440525777,0.001191673677042093,0.00018054626700914032,0.041666666666666664,0.17733284334095725,4.251227467177043,2.1364239772216758,1.8553295539035675,0.28109442331601536,64.87128109701854,0.0,0.009212133888765973,-0.005845788160865047
0.015347916188123659,0.040386000000000005,816.4005531270682,4.992478060000385,0.9322181882631707,0.824866700860775,0.00011296968622804884,0.002721252308034089,0.0013747778347679583,0.0011958586890972991,0.00017891914566931495,0.041666666666666664,0.17584689949079027,4.235860053058556,2.139958318062355,1.8614554906559462,0.2785028274043166,64.85770112398887,0.0,0.008465051212768953,-0.0053973072024282665
0.015637499512427877,0.041148000000000004,816.6094259730314,4.992327428122701,0.9327275406534666,0.8262771492133812,0.0001121207655775556,0.002712698239667207,0.0013771285820223021,0.0011997112629554935,0.0001774173190654643,0.041666666666666664,0.17449294018548475,4.221757577530085,2.143217753220927,1.8671041405076825,0.27611361271115265,64.84560765299142,0.0,0.007780559317913115,-0.004980219823154919
0.0159270828367321,0.04191000000000001,816.7947498869202,4.992176769771351,0.9331929356669647,0.8275738151512875,0.00011134510722172547,0.002704829458436996,0.0013792896919188125,0.001203257824392684,0.00017603186752478416,0.041666666666666664,0.17325709217596605,4.208814365479801,2.146225615592292,1.872313539355762,0.27391207623443825,64.8348696001197,0.0,0.0071538298283221535,-0.004593031130063175
0.016216666161036317,0.042672,816.9585259665045,4.992026087890265,0.9336188599169791,0.8287661799199351,0.00011063523347170149,0.002697590233729369,0.0013812769665332253,0.0012065224998714856,0.00017475446666039528,0.041666666666666664,0.17212727734532457,4.1969348077883435,2.1490029536565913,1.8771184047066993,0.2718845489478003,64.8253694987952,0.0,0.006580451705663646,-0.004234168942759902
0.01650624948534054,0.04343400000000001,817.1026705782367,4.991875385289273,0.934009540135523,0.8298633397450775,0.00010998409977412853,0.0026909269685926585,0.001383105566241796,0.001209528565591054,0.00017357700064939746,0.041666666666666664,0.17109213303063334,4.186027215130897,2.1515699271151836,1.8815521759367462,0.2700177511763459,64.81699528310637,0.0,0.006056068211615184,-0.0039020971878517877
0.016795832809644758,0.044196000000000006,817.228868400258,4.991724664417114,0.9343685475791622,0.8308733249757382,0.00010938575403472963,0.0026847920794609865,0.0013847888749595636,0.0012122968372871908,0.00017249203767102862,0.041666666666666664,0.17014205513769987,4.176010359373486,2.1539443339453306,1.8856447729700585,0.26829956097318136,64.80964875145757,0.0,0.005576820512890648,-0.0035952145561224122
