case_id,h2_co_molar_ratio,inlet_temperature_c,inlet_pressure_bar_abs,catalyst_space_time_kg_s_mol_co,space_time_multiple_of_experiment1,co_feed_mol_h,h2_feed_mol_h,n2_feed_mol_h,total_feed_mol_h,outlet_co_conversion_pct,outlet_ch4_yield_pct,outlet_pressure_bar_abs,pressure_drop_pa,status,terminal_event,solver_function_evaluations,message
7321,2.6,300.0,9.0,53.201651484514976,1.5157165665103984,0.21112126572366305,0.5489152908815239,0.5271434103537712,1.2871799669589583,99.52550783491652,74.36009906772608,8.99999999792083,0.00020791706629097462,completed,,378,The solver successfully reached the end of the integration interval.
7322,2.6,300.0,9.0,61.11264954338791,1.7411011265922485,0.1837917367995256,0.4778585156787666,0.4589049928213155,1.1205552452996077,99.5497899713015,74.84879350351437,8.999999998317483,0.00016825180500745773,completed,,382,The solver successfully reached the end of the integration interval.
7323,2.6,300.0,9.0,70.2,2.0000000000000004,0.15999999999999998,0.4159999999999999,0.39949999999999997,0.9754999999999998,99.57348507856362,75.3397584547027,8.999999998631443,0.00013685564044862986,completed,,335,The solver successfully reached the end of the integration interval.
7324,2.6,300.0,9.0,80.63862452079185,2.29739670999407,0.13928809012737986,0.36214903433118767,0.3477849500368016,0.8492220744953691,99.59647036601524,75.82976371845143,8.999999998881187,0.00011188141070306301,completed,,410,The solver successfully reached the end of the integration interval.
7325,2.6,300.0,9.0,92.6294553362572,2.6390158215457893,0.12125732532083182,0.31526904583416276,0.302764384160452,0.7392907553154466,99.618625424562,76.31577469952198,8.99999999908087,9.191292338073254e-05,completed,,412,The solver successfully reached the end of the integration interval.
7326,2.6,300.0,9.0,106.40330296902994,3.0314331330207964,0.10556063286183154,0.274457645440762,0.26357170517688566,0.6435899834794792,99.63985495508668,76.79506833063753,8.999999999241323,7.586763240396976e-05,completed,,419,The solver successfully reached the end of the integration interval.
7327,2.6,300.0,9.0,122.22529908677583,3.4822022531844974,0.09189586839976278,0.23892925783938324,0.2294524964106577,0.5602776226498037,99.66009045551831,77.26526124450861,8.999999999370926,6.290734745562077e-05,completed,,421,The solver successfully reached the end of the integration interval.
7328,2.6,300.0,9.0,140.39999999999998,4.0,0.08,0.20800000000000002,0.19975,0.48775,99.67928972334497,77.72436961063536,8.999999999476147,5.2385381422936916e-05,completed,,430,The solver successfully reached the end of the integration interval.
7329,2.6,300.0,12.0,8.774999999999999,0.25,1.28,3.3280000000000003,3.196,7.804,84.60572929903005,62.56460373686408,11.999999962039803,0.0037960195913910866,completed,,136,The solver successfully reached the end of the integration interval.
7330,2.6,300.0,12.0,10.07982806509898,0.2871745887492587,1.114304721019039,2.897192274649502,2.7822796002944132,6.793776595962954,90.7999191823317,65.99168774471555,11.999999971045188,0.0028954811859875917,completed,,150,The solver successfully reached the end of the integration interval.
7331,2.6,300.0,12.0,11.578681917032144,0.32987697769322355,0.9700586025666549,2.5221523666733026,2.4221150732836167,5.914326042523575,95.01611074758145,68.37512495039188,11.99999997785419,0.0022145810071378946,completed,,167,The solver successfully reached the end of the integration interval.
7332,2.6,300.0,12.0,13.300412871128742,0.37892914162759955,0.8444850628946523,2.195661163526096,2.1085736414150853,5.148719867835833,97.4389515162183,69.89129251395397,11.999999983004189,0.0016995810437947512,completed,,187,The solver successfully reached the end of the integration interval.
7333,2.6,300.0,12.0,15.278162385846976,0.43527528164806206,0.7351669471981024,1.9114340627150663,1.835619971285262,4.482220981198431,98.6283735236367,70.84968641151804,11.999999986905081,0.001309491926804185,completed,,217,The solver successfully reached the end of the integration interval.
7334,2.6,300.0,12.0,17.549999999999997,0.5,0.64,1.6640000000000001,1.598,3.902,99.13803700657063,71.52293986175418,11.999999989867199,0.001013280125334859,completed,,234,The solver successfully reached the end of the integration interval.
7335,2.6,300.0,12.0,20.159656130197963,0.5743491774985175,0.5571523605095194,1.4485961373247507,1.3911398001472064,3.3968882979814765,99.3372013242174,72.08206166416592,11.999999992123668,0.0007876332383602858,completed,,261,The solver successfully reached the end of the integration interval.
7336,2.6,300.0,12.0,23.157363834064295,0.6597539553864472,0.48502930128332733,1.261076183336651,1.211057536641808,2.9571630212617865,99.41724733519546,72.61081468230893,11.999999993848798,0.0006151201669126749,completed,,289,The solver successfully reached the end of the integration interval.
7337,2.6,300.0,12.0,26.600825742257484,0.7578582832551991,0.42224253144732615,1.097830581763048,1.0542868207075426,2.5743599339179166,99.45894652532287,73.14137332804918,11.999999995172862,0.00048271380364894867,completed,,271,The solver successfully reached the end of the integration interval.
7338,2.6,300.0,12.0,30.55632477169395,0.8705505632961241,0.3675834735990512,0.9557170313575332,0.917809985642631,2.2411104905992154,99.49026951287955,73.68202285955692,11.999999996193115,0.00038068857975304127,completed,,285,The solver successfully reached the end of the integration interval.
7339,2.6,300.0,12.0,35.099999999999994,1.0,0.32,0.8320000000000001,0.799,1.951,99.51901852025539,74.2320782812003,11.999999996982563,0.0003017436247318983,completed,,372,The solver successfully reached the end of the integration interval.
7340,2.6,300.0,12.0,40.31931226039592,1.1486983549970349,0.2785761802547598,0.7242980686623754,0.6955699000736033,1.6984441489907385,99.5468128842221,74.78808665605368,11.999999997596024,0.0002403976395726204,completed,,382,The solver successfully reached the end of the integration interval.
7341,2.6,300.0,12.0,46.3147276681286,1.3195079107728946,0.24251465064166364,0.6305380916683255,0.605528768320904,1.4785815106308933,99.57377932264745,75.34594045801798,11.999999998074863,0.00019251368939876556,completed,,402,The solver successfully reached the end of the integration interval.
7342,2.6,300.0,12.0,53.201651484514976,1.5157165665103984,0.21112126572366305,0.5489152908815239,0.5271434103537712,1.2871799669589583,99.59978089200943,75.90150258753008,11.999999998450283,0.00015497161075472832,completed,,413,The solver successfully reached the end of the integration interval.
7343,2.6,300.0,12.0,61.11264954338791,1.7411011265922485,0.1837917367995256,0.4778585156787666,0.4589049928213155,1.1205552452996077,99.62467230013101,76.45089140824284,11.999999998746016,0.0001253983937203884,completed,,410,The solver successfully reached the end of the integration interval.
7344,2.6,300.0,12.0,70.2,2.0000000000000004,0.15999999999999998,0.4159999999999999,0.39949999999999997,0.9754999999999998,99.64833984413563,76.99057243429257,11.999999998980115,0.00010198843665421009,completed,,416,The solver successfully reached the end of the integration interval.
7345,2.6,300.0,12.0,80.63862452079185,2.29739670999407,0.13928809012737986,0.36214903433118767,0.3477849500368016,0.8492220744953691,99.67070673720602,77.51749103125447,11.999999999166345,8.336547762155533e-05,completed,,365,The solver successfully reached the end of the integration interval.
7346,2.6,300.0,12.0,92.6294553362572,2.6390158215457893,0.12125732532083182,0.31526904583416276,0.302764384160452,0.7392907553154466,99.69173012798122,78.02908155661866,11.999999999315214,6.847851909697056e-05,completed,,427,The solver successfully reached the end of the integration interval.
7347,2.6,300.0,12.0,106.40330296902994,3.0314331330207964,0.10556063286183154,0.274457645440762,0.26357170517688566,0.6435899834794792,99.71140058250212,78.52337180673561,11.999999999434818,5.651824176311493e-05,completed,,436,The solver successfully reached the end of the integration interval.
7348,2.6,300.0,12.0,122.22529908677583,3.4822022531844974,0.09189586839976278,0.23892925783938324,0.2294524964106577,0.5602776226498037,99.72973416136271,78.99889986667546,11.999999999531424,4.685763269662857e-05,completed,,442,The solver successfully reached the end of the integration interval.
7349,2.6,300.0,12.0,140.39999999999998,4.0,0.08,0.20800000000000002,0.19975,0.48775,99.74676868546244,79.45471215632043,11.999999999609834,3.90165951102972e-05,completed,,444,The solver successfully reached the end of the integration interval.
7350,2.6,300.0,15.0,8.774999999999999,0.25,1.28,3.3280000000000003,3.196,7.804,87.79120659860705,64.32872560304632,14.999999969724538,0.0030275462195277214,completed,,135,The solver successfully reached the end of the integration interval.
7351,2.6,300.0,15.0,10.07982806509898,0.2871745887492587,1.114304721019039,2.897192274649502,2.7822796002944132,6.793776595962954,93.62654057879116,67.5741000454097,14.999999976917694,0.0023082306142896414,completed,,159,The solver successfully reached the end of the integration interval.
7352,2.6,300.0,15.0,11.578681917032144,0.32987697769322355,0.9700586025666549,2.5221523666733026,2.4221150732836167,5.914326042523575,97.01187103600697,69.60252052349173,14.999999982350705,0.0017649296205490828,completed,,183,The solver successfully reached the end of the integration interval.
7353,2.6,300.0,15.0,13.300412871128742,0.37892914162759955,0.8444850628946523,2.195661163526096,2.1085736414150853,5.148719867835833,98.56932224873434,70.79114418839939,14.9999999864561,0.0013543900568038225,completed,,216,The solver successfully reached the end of the integration interval.
7354,2.6,300.0,15.0,15.278162385846976,0.43527528164806206,0.7351669471981024,1.9114340627150663,1.835619971285262,4.482220981198431,99.16036981094899,71.5671887003892,14.999999989564094,0.0010435907170176506,completed,,232,The solver successfully reached the end of the integration interval.
7355,2.6,300.0,15.0,17.549999999999997,0.5,0.64,1.6640000000000001,1.598,3.902,99.36028363334998,72.19555861422164,14.999999991923877,0.0008076122030615807,completed,,263,The solver successfully reached the end of the integration interval.
7356,2.6,300.0,15.0,20.159656130197963,0.5743491774985175,0.5571523605095194,1.4485961373247507,1.3911398001472064,3.3968882979814765,99.43369870936752,72.7908789474456,14.999999993721753,0.000627824803814292,completed,,293,The solver successfully reached the end of the integration interval.
7357,2.6,300.0,15.0,23.157363834064295,0.6597539553864472,0.48502930128332733,1.261076183336651,1.211057536641808,2.9571630212617865,99.47396488338866,73.38937582275804,14.999999995096628,0.0004903371445834637,completed,,316,The solver successfully reached the end of the integration interval.
7358,2.6,300.0,15.0,26.600825742257484,0.7578582832551991,0.42224253144732615,1.097830581763048,1.0542868207075426,2.5743599339179166,99.50695422248809,73.9974181571618,14.999999996152043,0.00038479571230709553,completed,,345,The solver successfully reached the end of the integration interval.
7359,2.6,300.0,15.0,30.55632477169395,0.8705505632961241,0.3675834735990512,0.9557170313575332,0.917809985642631,2.2411104905992154,99.5381397657668,74.61248007019142,14.999999996965462,0.000303453765809536,completed,,370,The solver successfully reached the end of the integration interval.
7360,2.6,300.0,15.0,35.099999999999994,1.0,0.32,0.8320000000000001,0.799,1.951,99.56824477816974,75.22996288469247,14.999999997594909,0.0002405091654509306,completed,,389,The solver successfully reached the end of the integration interval.
7361,2.6,300.0,15.0,40.31931226039592,1.1486983549970349,0.2785761802547598,0.7242980686623754,0.6955699000736033,1.6984441489907385,99.59717288778216,75.84495884715663,14.99999999808408,0.0001915919128805399,completed,,396,The solver successfully reached the end of the integration interval.
7362,2.6,300.0,15.0,46.3147276681286,1.3195079107728946,0.24251465064166364,0.6305380916683255,0.605528768320904,1.4785815106308933,99.62475452027059,76.45273229819416,14.999999998465867,0.00015341327525675297,completed,,332,The solver successfully reached the end of the integration interval.
7363,2.6,300.0,15.0,53.201651484514976,1.5157165665103984,0.21112126572366305,0.5489152908815239,0.5271434103537712,1.2871799669589583,99.65085247838475,77.0489184199974,14.999999998765198,0.00012348033487796783,completed,,426,The solver successfully reached the end of the integration interval.
7364,2.6,300.0,15.0,61.11264954338791,1.7411011265922485,0.1837917367995256,0.4778585156787666,0.4589049928213155,1.1205552452996077,99.67537551403883,77.62968436644758,14.999999999000956,9.99043695628643e-05,completed,,436,The solver successfully reached the end of the integration interval.
7365,2.6,300.0,15.0,70.2,2.0000000000000004,0.15999999999999998,0.4159999999999999,0.39949999999999997,0.9754999999999998,99.69827590472744,78.19181880749457,14.999999999187594,8.124066516757011e-05,completed,,429,The solver successfully reached the end of the integration interval.
7366,2.6,300.0,15.0,80.63862452079185,2.29739670999407,0.13928809012737986,0.36214903433118767,0.3477849500368016,0.8492220744953691,99.7195453928583,78.73278008991993,14.999999999336016,6.639841012656689e-05,completed,,433,The solver successfully reached the end of the integration interval.
7367,2.6,300.0,15.0,92.6294553362572,2.6390158215457893,0.12125732532083182,0.31526904583416276,0.302764384160452,0.7392907553154466,99.73921056785566,79.25072606309664,14.999999999454648,5.453522317111492e-05,completed,,445,The solver successfully reached the end of the integration interval.
7368,2.6,300.0,15.0,106.40330296902994,3.0314331330207964,0.10556063286183154,0.274457645440762,0.26357170517688566,0.6435899834794792,99.75732413629311,79.74444162941076,14.99999999954996,4.5004067942500114e-05,completed,,446,The solver successfully reached the end of the integration interval.
7369,2.6,300.0,15.0,122.22529908677583,3.4822022531844974,0.09189586839976278,0.23892925783938324,0.2294524964106577,0.5602776226498037,99.77396348185408,80.2134172620107,14.999999999626905,3.730948083102703e-05,completed,,394,The solver successfully reached the end of the integration interval.
7370,2.6,300.0,15.0,140.39999999999998,4.0,0.08,0.20800000000000002,0.19975,0.48775,99.78921524871812,80.65753101809592,14.99999999968939,3.106100484728813e-05,completed,,413,The solver successfully reached the end of the integration interval.
7371,2.6,310.0,1.0,8.774999999999999,0.25,1.28,3.3280000000000003,3.196,7.804,24.981751568515545,22.575782167135078,0.99999949684327,0.05031567299738526,completed,,124,The solver successfully reached the end of the integration interval.
7372,2.6,310.0,1.0,10.07982806509898,0.2871745887492587,1.114304721019039,2.897192274649502,2.7822796002944132,6.793776595962954,27.465082863536978,24.582942613436128,0.9999996127191556,0.0387280844443012,completed,,128,The solver successfully reached the end of the integration interval.
7373,2.6,310.0,1.0,11.578681917032144,0.32987697769322355,0.9700586025666549,2.5221523666733026,2.4221150732836167,5.914326042523575,30.056655265525396,26.636907408581855,0.9999997012527571,0.02987472429231275,completed,,136,The solver successfully reached the end of the integration interval.
7374,2.6,310.0,1.0,13.300412871128742,0.37892914162759955,0.8444850628946523,2.195661163526096,2.1085736414150853,5.148719867835833,32.73783155162685,28.719433906480347,0.9999997689794535,0.023102054648916237,completed,,144,The solver successfully reached the end of the integration interval.
7375,2.6,310.0,1.0,15.278162385846976,0.43527528164806206,0.7351669471981024,1.9114340627150663,1.835619971285262,4.482220981198431,35.488375063334864,30.812335629405347,0.9999998208629791,0.017913702089572325,completed,,152,The solver successfully reached the end of the integration interval.
7376,2.6,310.0,1.0,17.549999999999997,0.5,0.64,1.6640000000000001,1.598,3.902,38.28746951994786,32.89835576114449,0.9999998606744004,0.013932559959357604,completed,,123,The solver successfully reached the end of the integration interval.
7377,2.6,310.0,1.0,20.159656130197963,0.5743491774985175,0.5571523605095194,1.4485961373247507,1.3911398001472064,3.3968882979814765,41.114664003480655,34.96190206371091,0.9999998912795561,0.010872044382267632,completed,,128,The solver successfully reached the end of the integration interval.
7378,2.6,310.0,1.0,23.157363834064295,0.6597539553864472,0.48502930128332733,1.261076183336651,1.211057536641808,2.9571630212617865,43.950743213730156,36.98952792852202,0.9999999148571209,0.008514287910657004,completed,,137,The solver successfully reached the end of the integration interval.
7379,2.6,310.0,1.0,26.600825742257484,0.7578582832551991,0.42224253144732615,1.097830581763048,1.0542868207075426,2.5743599339179166,46.77832296123038,38.97022288648459,0.9999999330640469,0.006693595307297073,completed,,145,The solver successfully reached the end of the integration interval.
7380,2.6,310.0,1.0,30.55632477169395,0.8705505632961241,0.3675834735990512,0.9557170313575332,0.917809985642631,2.2411104905992154,49.582194008845335,40.8953980666525,0.9999999471611284,0.00528388716338668,completed,,161,The solver successfully reached the end of the integration interval.
7381,2.6,310.0,1.0,35.099999999999994,1.0,0.32,0.8320000000000001,0.799,1.951,52.34951071630773,42.758797682230835,0.99999995810829,0.004189170998870395,completed,,167,The solver successfully reached the end of the integration interval.
7382,2.6,310.0,1.0,40.31931226039592,1.1486983549970349,0.2785761802547598,0.7242980686623754,0.6955699000736033,1.6984441489907385,55.06969339702208,44.55620498298678,0.9999999666369151,0.00333630848035682,completed,,175,The solver successfully reached the end of the integration interval.
7383,2.6,310.0,1.0,46.3147276681286,1.3195079107728946,0.24251465064166364,0.6305380916683255,0.605528768320904,1.4785815106308933,57.73425592576812,46.285123736872094,0.9999999733047602,0.0026695239794207737,completed,,199,The solver successfully reached the end of the integration interval.
7384,2.6,310.0,1.0,53.201651484514976,1.5157165665103984,0.21112126572366305,0.5489152908815239,0.5271434103537712,1.2871799669589583,60.33656040140609,47.94443897117038,0.9999999785376249,0.002146237515262328,completed,,208,The solver successfully reached the end of the integration interval.
7385,2.6,310.0,1.0,61.11264954338791,1.7411011265922485,0.1837917367995256,0.4778585156787666,0.4589049928213155,1.1205552452996077,62.87149020666578,49.534115886482056,0.9999999826609884,0.0017339011537842453,completed,,234,The solver successfully reached the end of the integration interval.
7386,2.6,310.0,1.0,70.2,2.0000000000000004,0.15999999999999998,0.4159999999999999,0.39949999999999997,0.9754999999999998,65.33518374663394,51.054879516245144,0.9999999859240188,0.00140759811620228,completed,,241,The solver successfully reached the end of the integration interval.
7387,2.6,310.0,1.0,80.63862452079185,2.29739670999407,0.13928809012737986,0.36214903433118767,0.3477849500368016,0.8492220744953691,67.72467644758117,52.50797642922296,0.9999999885178036,0.0011482196423457935,completed,,248,The solver successfully reached the end of the integration interval.
7388,2.6,310.0,1.0,92.6294553362572,2.6390158215457893,0.12125732532083182,0.31526904583416276,0.302764384160452,0.7392907553154466,70.03774000508939,53.89501448130404,0.9999999905891787,0.0009410821367055178,completed,,251,The solver successfully reached the end of the integration interval.
7389,2.6,310.0,1.0,106.40330296902994,3.0314331330207964,0.10556063286183154,0.274457645440762,0.26357170517688566,0.6435899834794792,72.27259713043073,55.21776695274785,0.9999999922512381,0.0007748761854600161,completed,,257,The solver successfully reached the end of the integration interval.
7390,2.6,310.0,1.0,122.22529908677583,3.4822022531844974,0.09189586839976278,0.23892925783938324,0.2294524964106577,0.5602776226498037,74.42776757258497,56.47805921347619,0.9999999935913102,0.0006408689805539325,completed,,258,The solver successfully reached the end of the integration interval.
7391,2.6,310.0,1.0,140.39999999999998,4.0,0.08,0.20800000000000002,0.19975,0.48775,76.50189478144843,57.677698332837224,0.9999999946770198,0.0005322980141500011,completed,,278,The solver successfully reached the end of the integration interval.
7392,2.6,310.0,2.0,8.774999999999999,0.25,1.28,3.3280000000000003,3.196,7.804,44.62665539876994,37.466695946635866,1.9999997563426506,0.024365734949242324,completed,,133,The solver successfully reached the end of the integration interval.
7393,2.6,310.0,2.0,10.07982806509898,0.2871745887492587,1.114304721019039,2.897192274649502,2.7822796002944132,6.793776595962954,48.61412510502602,40.235048226896005,1.9999998130116137,0.01869883862673305,completed,,138,The solver successfully reached the end of the integration interval.
7394,2.6,310.0,2.0,11.578681917032144,0.32987697769322355,0.9700586025666549,2.5221523666733026,2.4221150732836167,5.914326042523575,52.60113357987819,42.92651306145066,1.9999998561857073,0.014381429267814383,completed,,140,The solver successfully reached the end of the integration interval.
7395,2.6,310.0,2.0,13.300412871128742,0.37892914162759955,0.8444850628946523,2.195661163526096,2.1085736414150853,5.148719867835833,56.53285072708378,45.509439653176756,1.9999998891134159,0.011088658415246755,completed,,148,The solver successfully reached the end of the integration interval.
7396,2.6,310.0,2.0,15.278162385846976,0.43527528164806206,0.7351669471981024,1.9114340627150663,1.835619971285262,4.482220981198431,60.36157761504768,47.96029491844552,1.999999914259089,0.00857409110176377,completed,,152,The solver successfully reached the end of the integration interval.
7397,2.6,310.0,2.0,17.549999999999997,0.5,0.64,1.6640000000000001,1.598,3.902,64.04897557586027,50.263887668035366,1.999999933492019,0.006650798080954701,completed,,156,The solver successfully reached the end of the integration interval.
7398,2.6,310.0,2.0,20.159656130197963,0.5743491774985175,0.5571523605095194,1.4485961373247507,1.3911398001472064,3.3968882979814765,67.56670848409837,52.41258439415547,1.9999999482299278,0.005177007231395692,completed,,149,The solver successfully reached the end of the integration interval.
7399,2.6,310.0,2.0,23.157363834064295,0.6597539553864472,0.48502930128332733,1.261076183336651,1.211057536641808,2.9571630212617865,70.89563803413972,54.404777891543574,1.9999999595479327,0.004045206733280793,completed,,157,The solver successfully reached the end of the integration interval.
7400,2.6,310.0,2.0,26.600825742257484,0.7578582832551991,0.42224253144732615,1.097830581763048,1.0542868207075426,2.5743599339179166,74.02446027473837,56.24333225938308,1.9999999682613556,0.00317386444658041,completed,,166,The solver successfully reached the end of the integration interval.
7401,2.6,310.0,2.0,30.55632477169395,0.8705505632961241,0.3675834735990512,0.9557170313575332,0.917809985642631,2.2411104905992154,76.94785808669532,57.93403957455667,1.999999974988556,0.0025011443940456957,completed,,176,The solver successfully reached the end of the integration interval.
7402,2.6,310.0,2.0,35.099999999999994,1.0,0.32,0.8320000000000001,0.799,1.951,79.66473328121887,59.48429931462253,1.9999999801986854,0.001980131462914869,completed,,208,The solver successfully reached the end of the integration interval.
7403,2.6,310.0,2.0,40.31931226039592,1.1486983549970349,0.2785761802547598,0.7242980686623754,0.6955699000736033,1.6984441489907385,82.17681718782609,60.902279800042336,1.999999984247877,0.001575212285388261,completed,,215,The solver successfully reached the end of the integration interval.
7404,2.6,310.0,2.0,46.3147276681286,1.3195079107728946,0.24251465064166364,0.6305380916683255,0.605528768320904,1.4785815106308933,84.48751633644403,62.1962498705477,1.9999999874067056,0.0012593294377438724,completed,,224,The solver successfully reached the end of the integration interval.
7405,2.6,310.0,2.0,53.201651484514976,1.5157165665103984,0.21112126572366305,0.5489152908815239,0.5271434103537712,1.2871799669589583,86.60113694475908,63.37422217861628,1.9999999898809593,0.001011904067127034,completed,,233,The solver successfully reached the end of the integration interval.
7406,2.6,310.0,2.0,61.11264954338791,1.7411011265922485,0.1837917367995256,0.4778585156787666,0.4589049928213155,1.1205552452996077,88.5224014172786,64.44377464590184,1.9999999918273736,0.0008172626257874072,completed,,242,The solver successfully reached the end of the integration interval.
7407,2.6,310.0,2.0,70.2,2.0000000000000004,0.15999999999999998,0.4159999999999999,0.39949999999999997,0.9754999999999998,90.25620580756562,65.41200693978253,1.9999999933655244,0.000663447572151199,completed,,252,The solver successfully reached the end of the integration interval.
7408,2.6,310.0,2.0,80.63862452079185,2.29739670999407,0.13928809012737986,0.36214903433118767,0.3477849500368016,0.8492220744953691,91.80759844889201,66.28561254145522,1.9999999945868112,0.0005413188773673028,completed,,264,The solver successfully reached the end of the integration interval.
7409,2.6,310.0,2.0,92.6294553362572,2.6390158215457893,0.12125732532083182,0.31526904583416276,0.302764384160452,0.7392907553154466,93.18186122869122,67.07098852108398,1.9999999955612593,0.00044387407251633704,completed,,291,The solver successfully reached the end of the integration interval.
7410,2.6,310.0,2.0,106.40330296902994,3.0314331330207964,0.10556063286183154,0.274457645440762,0.26357170517688566,0.6435899834794792,94.38479280349465,67.77440914235208,1.9999999963426511,0.0003657348861452192,completed,,309,The solver successfully reached the end of the integration interval.
7411,2.6,310.0,2.0,122.22529908677583,3.4822022531844974,0.09189586839976278,0.23892925783938324,0.2294524964106577,0.5602776226498037,95.42301935979229,68.40222091262525,1.999999996972417,0.00030275830067694187,completed,,291,The solver successfully reached the end of the integration interval.
7412,2.6,310.0,2.0,140.39999999999998,4.0,0.08,0.20800000000000002,0.19975,0.48775,96.30429521721456,68.96105570695774,1.9999999974825657,0.00025174341863021255,completed,,306,The solver successfully reached the end of the integration interval.
7413,2.6,310.0,3.0,8.774999999999999,0.25,1.28,3.3280000000000003,3.196,7.804,58.61831696850351,46.85208277085461,2.9999998410787105,0.01589212892577052,completed,,117,The solver successfully reached the end of the integration interval.
7414,2.6,310.0,3.0,10.07982806509898,0.2871745887492587,1.114304721019039,2.897192274649502,2.7822796002944132,6.793776595962954,63.324254480462606,49.81542342670905,2.9999998782550725,0.012174492760095745,completed,,123,The solver successfully reached the end of the integration interval.
7415,2.6,310.0,3.0,11.578681917032144,0.32987697769322355,0.9700586025666549,2.5221523666733026,2.4221150732836167,5.914326042523575,67.82887231961551,52.5709374936992,2.999999906519765,0.009348023508209735,completed,,157,The solver successfully reached the end of the integration interval.
7416,2.6,310.0,3.0,13.300412871128742,0.37892914162759955,0.8444850628946523,2.195661163526096,2.1085736414150853,5.148719867835833,72.06192457991004,55.093834422131785,2.9999999280308756,0.00719691242557019,completed,,172,The solver successfully reached the end of the integration interval.
7417,2.6,310.0,3.0,15.278162385846976,0.43527528164806206,0.7351669471981024,1.9114340627150663,1.835619971285262,4.482220981198431,75.9755386674712,57.37449001729459,2.999999944423722,0.005557627766393125,completed,,178,The solver successfully reached the end of the integration interval.
7418,2.6,310.0,3.0,17.549999999999997,0.5,0.64,1.6640000000000001,1.598,3.902,79.5432108119957,59.41539152559115,2.9999999569368145,0.004306318529415876,completed,,171,The solver successfully reached the end of the integration interval.
7419,2.6,310.0,3.0,20.159656130197963,0.5743491774985175,0.5571523605095194,1.4485961373247507,1.3911398001472064,3.3968882979814765,82.75537221984777,61.22710480004652,2.999999966507564,0.003349243605043739,completed,,176,The solver successfully reached the end of the integration interval.
7420,2.6,310.0,3.0,23.157363834064295,0.6597539553864472,0.48502930128332733,1.261076183336651,1.211057536641808,2.9571630212617865,85.61480625496439,62.824982573719,2.999999973845146,0.0026154853985644877,completed,,184,The solver successfully reached the end of the integration interval.
7421,2.6,310.0,3.0,26.600825742257484,0.7578582832551991,0.42224253144732615,1.097830581763048,1.0542868207075426,2.5743599339179166,88.13220584516752,64.22646192898479,2.99999997948594,0.0020514059578999877,completed,,190,The solver successfully reached the end of the integration interval.
7422,2.6,310.0,3.0,30.55632477169395,0.8705505632961241,0.3675834735990512,0.9557170313575332,0.917809985642631,2.2411104905992154,90.32309419831847,65.44950765213477,2.999999983835617,0.0016164383268915117,completed,,198,The solver successfully reached the end of the integration interval.
7423,2.6,310.0,3.0,35.099999999999994,1.0,0.32,0.8320000000000001,0.799,1.951,92.20577405183596,66.51174569113279,2.9999999872011167,0.0012798883253708482,completed,,204,The solver successfully reached the end of the integration interval.
7424,2.6,310.0,3.0,40.31931226039592,1.1486983549970349,0.2785761802547598,0.7242980686623754,0.6955699000736033,1.6984441489907385,93.80028934751442,67.43017903226122,2.9999999898148118,0.001018518814817071,completed,,211,The solver successfully reached the end of the integration interval.
7425,2.6,310.0,3.0,46.3147276681286,1.3195079107728946,0.24251465064166364,0.6305380916683255,0.605528768320904,1.4785815106308933,95.1280469025179,68.22121519261015,2.999999991852807,0.0008147193002514541,completed,,222,The solver successfully reached the end of the integration interval.
7426,2.6,310.0,3.0,53.201651484514976,1.5157165665103984,0.21112126572366305,0.5489152908815239,0.5271434103537712,1.2871799669589583,96.21184478345621,68.90086616833293,2.999999993448749,0.0006551251281052828,completed,,231,The solver successfully reached the end of the integration interval.
7427,2.6,310.0,3.0,61.11264954338791,1.7411011265922485,0.1837917367995256,0.4778585156787666,0.4589049928213155,1.1205552452996077,97.07608602613566,69.48495770070781,2.9999999947042095,0.0005295790615491569,completed,,247,The solver successfully reached the end of the integration interval.
7428,2.6,310.0,3.0,70.2,2.0000000000000004,0.15999999999999998,0.4159999999999999,0.39949999999999997,0.9754999999999998,97.74684459748121,69.98924950254765,2.9999999956965384,0.00043034617556259036,completed,,294,The solver successfully reached the end of the integration interval.
7429,2.6,310.0,3.0,80.63862452079185,2.29739670999407,0.13928809012737986,0.36214903433118767,0.3477849500368016,0.8492220744953691,98.25166435864547,70.42938013598886,2.999999996484787,0.0003515213029459119,completed,,306,The solver successfully reached the end of the integration interval.
7430,2.6,310.0,3.0,92.6294553362572,2.6390158215457893,0.12125732532083182,0.31526904583416276,0.302764384160452,0.7392907553154466,98.61893376674897,70.82058177173859,2.999999997114116,0.0002885884023271501,completed,,319,The solver successfully reached the end of the integration interval.
7431,2.6,310.0,3.0,106.40330296902994,3.0314331330207964,0.10556063286183154,0.274457645440762,0.26357170517688566,0.6435899834794792,98.8768054960448,71.17719498160527,2.9999999976191867,0.00023808132391422987,completed,,332,The solver successfully reached the end of the integration interval.
7432,2.6,310.0,3.0,122.22529908677583,3.4822022531844974,0.09189586839976278,0.23892925783938324,0.2294524964106577,0.5602776226498037,99.05182702897882,71.51206527463503,2.9999999980266687,0.00019733310909941792,completed,,351,The solver successfully reached the end of the integration interval.
7433,2.6,310.0,3.0,140.39999999999998,4.0,0.08,0.20800000000000002,0.19975,0.48775,99.16755107873426,71.83596905538923,2.999999998357139,0.0001642861170694232,completed,,369,The solver successfully reached the end of the integration interval.
