catalyst_mass_kg,bed_length_m,temperature_k,pressure_bar,co_conversion,methane_yield,flow_CO_mol_s,flow_H2_mol_s,flow_CH4_mol_s,flow_H2O_mol_s,flow_CO2_mol_s,flow_N2_mol_s,concentration_CO_mol_m3,concentration_H2_mol_m3,concentration_CH4_mol_m3,concentration_H2O_mol_m3,concentration_CO2_mol_m3,concentration_N2_mol_m3
0.304062490519431,0.032004000000000005,809.8542643369861,4.99995366482551,0.9487466600570118,0.8583034162634613,8.542223323831355e-05,0.0025258883251597615,0.0014305056937724357,0.0012797669542933148,0.00015073873963083136,0.041666666666666664,0.13455987722925639,3.9788613577930354,2.253379047030536,2.015930486988607,0.23744856028090838,65.63468711450544
0.31130207362703655,0.03276600000000001,809.5716203168893,4.999952567698088,0.9490553078697034,0.8587898482328608,8.490782021716101e-05,0.002523159858384918,0.0014313164137214347,0.0012808739811701604,0.0001504424327029849,0.041666666666666664,0.13380082581216773,3.97608691218975,2.2555203709696845,2.018447723702696,0.23707264750605905,65.65984610818607
0.318541656734642,0.03352800000000001,809.2892393270574,4.999951470990894,0.9493623109206503,0.8592749884349311,8.439614846558304e-05,0.0025204372621226937,0.0014321249807248853,0.0012819794434254833,0.00015014553745111233,0.041666666666666664,0.13304545514485805,3.9733178444739474,2.2576589494787807,2.02096353492305,0.23669541479489323,65.68499548645197
0.32578123984224755,0.03429000000000001,809.0071215225491,4.999950374703447,0.9496676757103573,0.859758838864522,8.388720714940451e-05,0.0025177205339082668,0.0014329313981075367,0.0012830833368746076,0.00014984806138463948,0.041666666666666664,0.13229375338055863,3.97055416090811,2.2597947819966633,2.0234779092463624,0.23631687298955487,65.71013521015846
0.333020822949853,0.03505200000000001,808.7252670584232,4.999949278835264,0.9499714087393298,0.8602414015164829,8.338098543445031e-05,0.0025150096712768144,0.0014337356691941383,0.0012841856573328567,0.00014955001201299206,0.041666666666666664,0.1315457086443708,3.9677958677478378,2.2619278679684443,2.0259908352557288,0.23593703295206078,65.7352652401113
0.34026040605745855,0.03581400000000001,808.4436760897379,4.999948183385861,0.9502735165080728,0.8607226783856636,8.287747248654534e-05,0.0025123046717635145,0.0014345377973094394,0.0012852864006155543,0.00014925139684559578,0.041666666666666664,0.13080130903326898,3.96504297124183,2.264058206845522,2.028502301520668,0.23555590556429143,65.76038553706687
0.347499989165064,0.03657600000000001,808.1623487715519,4.999947088354755,0.9505740055170914,0.8612026714669138,8.237665747151449e-05,0.0025096055329035445,0.0014353377857781898,0.0012863855625380237,0.00014895222339187644,0.041666666666666664,0.1300605426161031,3.962295477631847,2.2661857980855897,2.0310122965971376,0.23517350172798032,65.785496061732
0.35473957227266956,0.03733800000000001,807.8812852589238,4.999945993741463,0.9508728822668905,0.861681382755083,8.187852955518263e-05,0.002506912252232082,0.0014361356379251383,0.001287483138915589,0.00014865249916125978,0.041666666666666664,0.12932339743360174,3.9595533931526776,2.2683106411526417,2.033520809027558,0.23478983236470347,65.81059677476422
0.36197915538027503,0.03810000000000001,807.6004857069119,4.999944899545502,0.9511701532579752,0.8621588142450206,8.138307790337466e-05,0.002504224827284305,0.0014369313570750345,0.0012885791255635734,0.0001483522316631715,0.041666666666666664,0.1285898614983752,3.956816724032115,2.2704327355169873,2.036027827340829,0.2344049084158693,65.83568763677172
0.36921873848788056,0.038862000000000015,807.3199502705749,4.9999438057663905,0.9514658249908508,0.8626349679315766,8.089029168191547e-05,0.0025015432555953914,0.0014377249465526278,0.0012896735182973008,0.0001480514284070374,0.041666666666666664,0.12785992279491867,3.95408547649092,2.272552080655256,2.0385333400523504,0.23401874084270793,65.86076860831338
0.37645832159548603,0.039624000000000006,807.0396790950294,4.999942712403648,0.9517599035512726,0.8631098459428359,8.040016074787895e-05,0.0024988675331210322,0.0014385164099047266,0.0012907663140674622,0.00014775009598897506,0.041666666666666664,0.12713357037542464,3.951359654331134,2.2746686764510042,2.0410373375037354,0.23363133918716267,65.88583965133147
0.38369790470309156,0.04038600000000001,806.7596723082257,4.9999416194567985,0.952052394657164,0.8635834504541551,7.991267557139348e-05,0.002496197654888723,0.0014393057507569253,0.0012918575105953741,0.00014744824031326183,0.041666666666666664,0.12641079423846008,3.948639259972691,2.2767825229755765,2.043539811295464,0.23324271192009766,65.91090072934541
0.39093748781069704,0.04114800000000001,806.4799300711885,4.999940526925348,0.9523433056315942,0.8640557831246459,7.942782394734308e-05,0.0024935336220428344,0.00144009297187441,0.0012929471012062931,0.00014714587081982754,0.041666666666666664,0.125691580114276,3.945924305195846,2.2788936187696365,2.0460407459044823,0.23285287310523045,65.935951800721
0.39817707091830257,0.04191000000000002,806.200452523865,4.9999394348088195,0.9526326428447834,0.8645268459485493,7.894559525869422e-05,0.002490875431905461,0.0014408780765809157,0.0012940350819306554,0.0001468429948019708,0.041666666666666664,0.12497591622208,3.943214795928353,2.2810019633765037,2.0485401301725896,0.23246183344408133,65.96099282705943
0.40541665402590804,0.04267200000000001,805.9212398062027,4.999938343106729,0.9529204126669519,0.8649966409201061,7.846597888841343e-05,0.0024882230817986966,0.001441661068200177,0.0012951214487988973,0.00014653961955299026,0.041666666666666664,0.12426379075345452,3.9405107380901607,2.2831075563460774,2.0510379529289415,0.23206960365739482,65.98602376991637
0.41265623713351357,0.043434000000000014,805.6422920581487,4.999937251818597,0.9532066214683197,0.8654651700335573,7.798896421946717e-05,0.002485576569044635,0.001442441950055929,0.0012962061978414549,0.00014623575236618458,0.041666666666666664,0.12355519187236133,3.937812137593403,2.285210397234853,2.053534202990074,0.23167619448512913,66.01104459080217
0.41989582024111904,0.04419600000000001,805.3636094196502,4.999936160943943,0.9534912756191068,0.8659324352831438,7.751454063482198e-05,0.002482935890965371,0.0014432207254719063,0.0012972893250887644,0.00014593140053485238,0.041666666666666664,0.12285010771514589,3.9351190003423553,2.2873104856059228,2.056028869159919,0.23128161668644437,66.03605525118176
0.4271354033487246,0.04495800000000001,805.0851920306546,4.999935070482287,0.9537743814895334,0.8663984386631063,7.70426975174443e-05,0.0024803010448829974,0.001443997397771844,0.0012983708265712623,0.00014562657135229232,0.041666666666666664,0.12214852639054163,3.9324313322334055,2.289407821028987,2.058521940229828,0.23088588103969143,66.06105571247483
0.43437498645633005,0.04572000000000001,804.8070400311092,4.999933980433148,0.9540559454498196,0.8668631821676861,7.657342425030069e-05,0.0024776720281196093,0.0014447719702794768,0.0012994506983193845,0.00014532127211180305,0.041666666666666664,0.12145043597967496,3.9297491391550294,2.291502403080367,2.0610134049785893,0.2304889983424002,66.08604593605575
0.4416145695639356,0.046482000000000016,804.5291535609613,4.999932890796045,0.9543359738701854,0.8673266677911239,7.61067102163576e-05,0.0024750488379973005,0.0014455444463185398,0.0013005289363635672,0.00014501551010668315,0.041666666666666664,0.12075582453606976,3.9270724269877566,2.293594231343007,2.063503252172453,0.23009097941126805,66.1110258832537
0.44885415267154105,0.047244000000000015,804.2515327601582,4.999931801570498,0.954614473120851,0.8677888975276605,7.564254479858155e-05,0.002472431471838165,0.0014463148292127677,0.001301605536734247,0.00014470929263023135,0.041666666666666664,0.12006468008565259,3.9244012016041396,2.2956833054064902,2.0659914705651468,0.22969183508214833,66.13599551535273
0.4560937357791466,0.048006000000000014,803.974177768647,4.999930712756027,0.9548914495720366,0.8682498733715373,7.518091737993903e-05,0.0024698199269642973,0.0014470831222858954,0.0013026804954618598,0.00014440262697574624,0.041666666666666664,0.11937699062675779,3.9217354688687305,2.2977696248670436,2.0684780488979015,0.22929157621003798,66.16095479359181
0.46333331888675205,0.04876800000000001,803.6970887263752,4.9999296243521485,0.9551669095939621,0.8687095973169946,7.472181734339654e-05,0.0024672142006977905,0.0014478493288616577,0.0013037538085768417,0.00014409552043652648,0.041666666666666664,0.11869274413013262,3.919075234638039,2.299853189327547,2.0709629758994677,0.2288902136690657,66.18590367916482
0.47057290199435753,0.04953000000000001,803.42026577329,4.999928536358385,0.9554408595568477,0.8691680713582736,7.426523407192059e-05,0.0024646142903607397,0.0014486134522637894,0.0013048254721096293,0.0001437879803058707,0.041666666666666664,0.11801192853894289,3.916420504760515,2.301933998397544,2.0734462402861413,0.2284877583524798,66.21084213322075
0.47781248510196306,0.05029200000000002,803.1437090493386,4.999927448774255,0.9557133058309134,0.8696252974896153,7.381115694847764e-05,0.0024620201932752384,0.0014493754958160255,0.0013058954820906585,0.00014348001387707755,0.041666666666666664,0.11733453176877835,3.9137712850765096,2.304012051693248,2.0759278307617803,0.22808422117263588,66.23577011686352
0.48505206820956853,0.05105400000000001,802.8674186944684,4.999926361599278,0.9559842547863795,0.8700812777052604,7.335957535603423e-05,0.0024594319067633803,0.0014501354628421008,0.0013069638345503656,0.00014317162844344565,0.041666666666666664,0.11666054170765863,3.911127581418246,2.306087348837554,2.0784077360178284,0.22767961306098433,66.26068759115225
0.49229165131717406,0.051816000000000015,802.5913948486267,4.9999252748329726,0.9562537127934659,0.87053601399945,7.291047867755683e-05,0.0024568494281472604,0.00145089335666575,0.001308030525519187,0.00014286283129827368,0.041666666666666664,0.1159899462160389,3.9084893996097927,2.3081598894600446,2.080885944733336,0.2272739449680578,66.28559451710123
0.49953123442477954,0.052578000000000014,802.3156376517607,4.99992418847486,0.9565216862223928,0.870989508366425,7.246385629601195e-05,0.002454272754748972,0.0014516491806107084,0.0013090955510275588,0.00014255362973486028,0.041666666666666664,0.1153227331268163,3.9058567454670325,2.310229673197003,2.0833624455749846,0.2268672278634588,66.31049085568004
0.5067708175323851,0.05334000000000001,802.0401472438176,4.999923102524457,0.9567881814433803,0.8714417628004263,7.201969759436609e-05,0.0024517018838906097,0.0014524029380007105,0.001310158907105917,0.00014224403104650407,0.041666666666666664,0.11465889024533574,3.903229624797629,2.312296699691417,2.0858372271971017,0.22645947273584624,66.33537656781343
0.5140104006399906,0.05410200000000002,801.7649237647449,4.9999220169812855,0.9570532048266486,0.8718927792956946,7.157799195558573e-05,0.0024491368128942673,0.001453154632159491,0.001311220589784698,0.0001419340425265037,0.041666666666666664,0.11399840534939643,3.9006080434009975,2.3143609685929913,2.0883102782416896,0.22605069059292296,66.3602516143816
0.521249983747596,0.05486400000000001,801.4899673544897,4.999920931844864,0.9573167627424176,0.8723425598464711,7.113872876263739e-05,0.0024465775390820387,0.0014539042664107854,0.0013122805950943383,0.00014162367146815783,0.041666666666666664,0.11334126618925862,3.897992007068276,2.3164224795581556,2.0907815873384448,0.22564089246142274,66.38511595622012
0.5284895668552015,0.055626000000000016,801.2152781529995,4.999919847114712,0.9575788615609074,0.8727911064469968,7.070189739848755e-05,0.0024440240597760183,0.001454651844078328,0.0013133389190652736,0.00014131292516476507,0.041666666666666664,0.11268746048764981,3.8953815215822925,2.3184812322500714,2.0932511431047773,0.22523008938709654,66.40996955412002
0.5357291499628071,0.056388000000000014,800.9408561506949,4.9999187627903705,0.9578395062522115,0.8732384209169447,7.026748957964753e-05,0.002441476371128538,0.001455397368194908,0.0013143955594795934,0.0001410018088670251,0.041666666666666664,0.11203697967999089,3.8927765915310792,2.320537226279303,2.0957189373040945,0.22481828921710126,66.43481238040982
0.5429687330704126,0.05715000000000002,800.666701596075,4.999917678871336,0.9580987041354266,0.8736845053174075,6.983549310762237e-05,0.0024389344715974783,0.0014561408421956792,0.0013154505110091108,0.00014069033133827898,0.041666666666666664,0.11138980890076401,3.8901772239806323,2.322590461197311,2.0981849560925356,0.22440550534675843,66.45964438712116
0.550208316178018,0.05791200000000001,800.3928146355396,4.999916595357125,0.9583564616387247,0.8741293616371557,6.940589726879217e-05,0.002436398358637987,0.0014568822693952596,0.0013165037695694413,0.00014037849997752878,0.041666666666666664,0.11074593563635485,3.8875834248679344,2.32464093665339,2.100649187850966,0.22399174904449706,66.48446553435674
0.5574478992856235,0.05867400000000001,800.1191953851276,4.999915512247261,0.9586127849123725,0.8745729918345337,6.89786918127125e-05,0.0024338680294448806,0.0014576216530575563,0.0013175553314379548,0.00014006632177131193,0.041666666666666664,0.1101053480887068,3.8849951998454024,2.326688652305818,2.103111621600392,0.22357703094759024,66.50927578455395
0.5646874823932291,0.05943600000000002,799.8458439608778,4.999914429541265,0.9588676801066367,0.8750153978678854,6.855386648893891e-05,0.0024313434812129756,0.0014583589964464758,0.0013186051928920203,0.0001397538037061659,0.041666666666666664,0.1094680344330736,3.8824125545565655,2.328733607819827,2.105572246350587,0.2231613617114942,66.53407510011132
0.5719270655008346,0.06019800000000002,799.5727604788294,4.999913347238659,0.9591211533717837,0.8754565816955553,6.813141104702698e-05,0.002428824711137089,0.0014590943028259255,0.0013196533502090077,0.0001394409527686282,0.041666666666666664,0.10883398281802675,3.8798354946360316,2.3307758028676107,2.1080310511001197,0.222744752009835,66.55886344338862
0.57916664860844,0.060960000000000014,799.2999450550212,4.999912265338964,0.9593732108580807,0.8758965452758872,6.771131523653226e-05,0.002426311716412037,0.001459827575459812,0.0013206997996662864,0.00013912777594523622,0.041666666666666664,0.10820318136546304,3.877264025709463,2.332815237128332,2.1104880248363718,0.22232721253439464,66.58364077670693
0.5864062317160456,0.06172200000000001,799.0273978054923,4.9999111838417045,0.9596238587157938,0.8763352905672256,6.72935688070103e-05,0.002423804494232636,0.0014605588176120428,0.0013217445375412259,0.00013881428022252744,0.041666666666666664,0.10757561817061229,3.8746981533935423,2.334851910288135,2.1129431565355627,0.2219087539950971,66.60840706234869
0.5936458148236511,0.06248400000000002,798.7551188462817,4.9999101027464015,0.95987310309519,0.8767728195279146,6.687816150801667e-05,0.0024213030417937027,0.0014612880325465245,0.0013227875601111957,0.00013850047258703936,0.041666666666666664,0.10695128130204518,3.872137883295944,2.3368858220401507,2.1153964351627708,0.22148938711999486,66.6331622625577
0.6008853979312566,0.06324600000000002,798.4831082934281,4.999909022052575,0.9601209501465359,0.8772091341162985,6.646508308910695e-05,0.0024188073562900537,0.0014620152235271643,0.0013238288636535653,0.0001381863600253094,0.041666666666666664,0.10633015880168138,3.869583221015308,2.3389169720845056,2.1178478496719557,0.22106912265525447,66.65790633953934
0.608124981038862,0.06400800000000001,798.2113662629708,4.99990794175975,0.9603674060200981,0.8776442362907213,6.605432329983668e-05,0.0024163174349165054,0.0014627403938178689,0.0013248684444457043,0.00013787194952387505,0.041666666666666664,0.10571223868479755,3.8670341721412047,2.3409453601283303,2.120297389005983,0.2206479713651427,66.68263925546044
0.6153645641464676,0.06477000000000002,797.9398928709485,4.999906861867447,0.9606124768661432,0.8780781280095272,6.564587188976141e-05,0.0024138332748678748,0.0014634635466825455,0.0013259062987649821,0.00013755724806927377,0.041666666666666664,0.10509750894003582,3.8644907422541115,2.3429709858857715,2.1227450420966445,0.22022594403201196,66.70736097244954
0.6226041472540731,0.06553200000000002,797.6686882334003,4.999905782375187,0.960856168834938,0.8785108112310606,6.523971860843673e-05,0.0024113548733389776,0.001464184685385101,0.0013269424228887683,0.000137242262648043,0.041666666666666664,0.10448595752941212,3.8619529369253764,2.3449938490779942,2.125190797864683,0.2198030514562861,66.73207145259673
0.6298437303616786,0.06629400000000002,797.3977524663651,4.999904703282494,0.961098488076749,0.8789422879136652,6.48358532054182e-05,0.002408882227524631,0.0014649038131894423,0.0013279768130944325,0.00013692700024672022,0.041666666666666664,0.10387757238832493,3.8594207617171934,2.347013949433196,2.127634645219815,0.2193793044564458,66.75677065795396
0.637083313469284,0.06705600000000002,797.127085685882,4.999903624588891,0.9613394407418433,0.8793725600156856,6.443426543026136e-05,0.002406415334619651,0.0014656209333594762,0.001329009465659344,0.0001366114678518429,0.041666666666666664,0.10327234142556393,3.856894222182572,2.349031286686612,2.130076573060753,0.21895471386901397,66.78145855053492
0.6443228965768896,0.06781800000000002,796.8566880079898,4.999902546293896,0.961579032980487,0.8798016294954661,6.403494503252178e-05,0.0024039541918188545,0.0014663360491591103,0.0013300403768608724,0.0001362956724499485,0.041666666666666664,0.10267025252331903,3.854373323865306,2.3510458605805256,2.132516570275229,0.21852929054854076,66.80613509231517
0.6515624796844951,0.06858000000000002,796.5865595487275,4.999901468397034,0.961817270942947,0.8802294983113507,6.363788176175503e-05,0.002401498796317058,0.0014670491638522512,0.0013310695429763872,0.00013597962102757447,0.041666666666666664,0.10207129353718941,3.8518580722999434,2.3530576708642745,2.13495462574002,0.21810304536758904,66.83080024523223
0.6588020627921006,0.06934200000000003,796.3167004241341,4.999900390897827,0.96205416077949,0.8806561684216834,6.324306536751667e-05,0.0023990491453090785,0.0014677602807028056,0.001332096960283258,0.00013566332057125826,0.041666666666666664,0.10147545229619265,3.8493484730117586,2.3550667172942616,2.137390728320967,0.21767598921671896,66.85545397118561
0.666041645899706,0.07010400000000001,796.0471107502485,4.999899313795796,0.9622897086403827,0.8810816417848085,6.285048559936226e-05,0.0023966052359897317,0.001468469402974681,0.001333122625058854,0.00013534677806753738,0.041666666666666664,0.10088271660277433,3.846844531516722,2.3570729996339623,2.139824866873003,0.217248133004473,66.88009623203689
0.6732812290073116,0.07086600000000001,795.7777906431098,4.999898237090464,0.9625239206758917,0.8815059203590704,6.246013220684735e-05,0.0023941670655538345,0.001469176533931784,0.0013341465335805452,0.00013503000050294923,0.041666666666666664,0.10029307423281736,3.844346253321469,2.359076517653933,2.1422570302401764,0.21681948765736064,66.9047269896098
0.6805208121149171,0.07162800000000002,795.5087402187569,4.999897160781352,0.9627568030362834,0.881929006102813,6.207199493952752e-05,0.0023917346311962033,0.0014698816768380217,0.0013351686821257008,0.00013471299486403135,0.041666666666666664,0.09970651293565176,3.8418536439232693,2.361077271131819,2.1446872072556693,0.21639006411984305,66.92934620569024
0.6877603952225226,0.07239000000000002,795.2399595932287,4.999896084867982,0.962988361871825,0.8823509009743807,6.168606354695831e-05,0.0023893079301116546,0.0014705848349573013,0.0013361890669716906,0.00013439576813732113,0.041666666666666664,0.09912302043406457,3.8393667088100036,2.3630752598523657,2.147115386741831,0.2159598733543173,66.95395384202645
0.694999978330128,0.07315200000000002,794.9714488825642,4.999895009349877,0.9632186033327829,0.8827716069321174,6.13023277786953e-05,0.0023868869594950055,0.0014712860115535292,0.0013372076843958837,0.00013407832730935606,0.041666666666666664,0.0985425844243097,3.8368854534601247,2.3650704836074214,2.149541557510193,0.215528926341101,66.97854986032894
0.7022395614377336,0.07391400000000002,794.7032082028026,4.9998939342265585,0.9634475335694236,0.8831911259343678,6.0920777384294056e-05,0.002384471716541072,0.001471985209890613,0.0013382245306756497,0.00013376067936667361,0.041666666666666664,0.09796519257611822,3.834409883342629,2.3670629421959517,2.1519657083614967,0.21509723407841616,67.00313422227065
0.7094791445453391,0.07467600000000002,794.4352375514881,4.999892859497574,0.9636751575603754,0.8836094597751066,6.0541404066041214e-05,0.002382062197587732,0.0014726824329585112,0.0013392396034931932,0.00013344282961702826,0.041666666666666664,0.09739083568739151,3.831940003065466,2.369052635309138,2.1543878306418955,0.21466480491129436,67.02770689870448
0.7167187276529445,0.07543800000000002,794.1675368572434,4.999891785162476,0.9639014795103726,0.8840266101272753,6.0164200816045666e-05,0.002379658398489936,0.001473377683545459,0.0013402529014170934,0.00013312478228007598,0.041666666666666664,0.0968195066170629,3.829475816746811,2.371039562507036,2.156807917286962,0.21423164546421405,67.05226786571706
0.7239583107605501,0.07620000000000002,793.9001065449321,4.999890711220715,0.9641265085591522,0.8844425793522365,5.9789152401413144e-05,0.0023772603187381613,0.001474070965587061,0.0013412644170856646,0.00013280654865310663,0.041666666666666664,0.0962511849083145,3.8270173321382837,2.3730237238376444,2.1592259504385223,0.21379777364335248,67.0768170607424
0.7311978938681556,0.07696200000000002,793.6329466937198,4.999889637671815,0.9643502504783162,0.8848573693430878,5.941624920280629e-05,0.002374867955331093,0.0014747622822384797,0.0013422741471898953,0.00013248813520029475,0.041666666666666664,0.09568585914563449,3.8245645545151503,2.375005119052528,2.1616419196109873,0.21336319968586004,67.10135444811054
0.7384374769757611,0.07772400000000003,793.3660573827718,4.999888564515304,0.9645727110394674,0.8852709819929269,5.9045481600887724e-05,0.0023724813052674177,0.0014754516366548781,0.0013432820884207736,0.0001321695483858148,0.041666666666666664,0.09512351788843854,3.822117489142441,2.376983747910629,2.164055814309616,0.21292793384542186,67.12587999212259
0.7456770600833665,0.07848600000000001,793.0994386912538,4.999887491750708,0.9647938960142078,0.8856834191948515,5.86768399763201e-05,0.0023701003655458206,0.0014761390319914193,0.0013442882374692883,0.00013185079467384128,0.041666666666666664,0.09456414967107993,3.8196761412749187,2.3789596101782773,2.1664676240305334,0.21249198639224176,67.1503936570507
0.7529166431909721,0.07924800000000001,792.8330906983311,4.999886419377553,0.9650138111741403,0.8860946828419595,5.831031470976603e-05,0.002367725133164988,0.0014768244714032659,0.0013452925910264276,0.0001315318805285487,0.041666666666666664,0.09400774300286031,3.8172405161570513,2.3809327056291973,2.168877338260758,0.21205536761302704,67.17489540713821
0.7601562262985776,0.08001000000000003,792.5670134831695,4.999885347395365,0.965232462290867,0.8865047748273485,5.794589618188814e-05,0.0023653556051236057,0.0014775079580455809,0.00134629514578318,0.0001312128124141115,0.041666666666666664,0.09345428636804012,3.814810619022984,2.3829030340445185,2.1712849464782225,0.21161808781097263,67.19938520659974
0.7673958094061831,0.08077200000000002,792.3012071249342,4.99988427580367,0.9654498551359906,0.8869136970441163,5.758357477334907e-05,0.0023629917784203595,0.0014781894950735273,0.0013472958984305334,0.00013089359679470424,0.041666666666666664,0.09290376822584959,3.8123864550965116,2.3848705952127793,2.1736904381517994,0.21118015730574544,67.22386301962119
0.7746353925137885,0.08153400000000002,792.0356717027908,4.999883204601995,0.9656659954811131,0.8873214513853607,5.7223340864811445e-05,0.002360633650053935,0.0014788690856422679,0.0013482948456594768,0.00013057424013450137,0.041666666666666664,0.09235617701049943,3.8099680295910496,2.38683538892994,2.176093802741326,0.2107415864334681,67.24832881035988
0.7818749756213941,0.08229600000000002,791.7704072959046,4.999882133789867,0.9658808890978372,0.8877280397441791,5.6865184836937895e-05,0.0023582812170230183,0.0014795467329069654,0.0013492919841609984,0.00013025474889767738,0.041666666666666664,0.09181150113119213,3.807555347709605,2.3887974149993854,2.1784950296976255,0.2103023855467032,67.27278254294457
0.7891145587289996,0.08305800000000002,791.5054139834415,4.99988106336681,0.9660945417577653,0.8881334640136695,5.6509097070391056e-05,0.0023559344763262953,0.0014802224400227828,0.0013502873106260864,0.0001299351295484068,0.041666666666666664,0.09126972897213295,3.8051484146447523,2.390756673231936,2.180894108462532,0.20986256501443695,67.29722418147558
0.7963541418366051,0.08382000000000003,791.2406918445668,4.9998799933323514,0.9663069592324998,0.8885377260869297,5.615506794583355e-05,0.002353593424962452,0.001480896210144883,0.0013512808217457295,0.00012961538855086406,0.041666666666666664,0.0907308488925413,3.8027472355785994,2.3927131634458574,2.183291028468916,0.2094221352220627,67.32165369002483
0.8035937249442106,0.08458200000000002,790.9762409584458,4.999878923686018,0.9665181472936432,0.8889408278570573,5.5803087843928015e-05,0.0023512580599301743,0.001481568046428429,0.0013522725142109157,0.0001292955323692237,0.041666666666666664,0.09019484922666238,3.8003518156827663,2.394666885466863,2.185685779140708,0.2089811065713652,67.34607103263592
0.8108333080518161,0.08534400000000002,790.7120614042443,4.999877854427337,0.9667281117127977,0.8893427712171499,5.545314714533707e-05,0.0023489283782281473,0.0014822379520285833,0.0013532623847126335,0.0001289755674676602,0.041666666666666664,0.08966171828377861,3.7979621601183498,2.3966178391281265,2.1880783498929226,0.20853948948050344,67.37047617332425
0.8180728911594216,0.08610600000000003,790.4481532611277,4.9998767855558315,0.9669368582615661,0.8897435580603055,5.510523623072335e-05,0.0023466043768550575,0.0014829059301005093,0.0013542504299418716,0.00012865550031034804,0.041666666666666664,0.08913144434822148,3.7955782740359014,2.3985660242702886,2.1904687301316828,0.2080972943839942,67.394869076077
0.8253124742670271,0.08686800000000003,790.1845166082614,4.9998757170710295,0.9671443927115504,0.8901431902796215,5.475934548074949e-05,0.0023442860528095906,0.0014835719837993694,0.0013552366465896181,0.00012833533736146172,0.041666666666666664,0.08860401567938354,3.793200162575394,2.400511440741463,2.1928569092542447,0.20765453173269552,67.41924970485333
0.8325520573746326,0.08763000000000001,789.921151524811,4.999874648972457,0.967350720834353,0.890541669768196,5.441546527607812e-05,0.0023419734030904324,0.0014842361162803268,0.0013562210313468614,0.00012801508508517573,0.041666666666666664,0.08807942051173029,3.790827830866199,2.402454088397247,2.1952428766490226,0.2072112119937897,67.4436180235843
